Expt,Well,Colony,Cell.count,Time.day,Erl,CHX,FSK,TRM,17A,SB,An,Cell.line,Plate,ABT,PLX
X20140109,B02,4,8,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,4,23,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,4,16,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,4,17,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,4,15,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,4,38,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,4,42,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,4,56,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,4,29,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,4,34,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,4,30,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,3,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,6,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,18,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,28,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,58,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,124,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,97,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,119,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,128,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,190,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,204,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,208,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,142,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,134,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,5,119,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,2,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,4,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,8,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,34,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,84,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,146,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,135,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,114,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,159,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,209,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,212,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,223,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,152,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,162,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,6,138,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,1,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,2,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,11,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,37,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,87,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,179,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,190,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,115,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,182,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,299,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,355,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,342,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,162,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,148,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,7,112,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,1,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,1,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,2,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,5,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,16,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,32,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,38,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,36,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,31,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,27,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,19,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,19,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,22,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,13,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,8,12,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,1,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,1,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,4,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,16,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,43,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,55,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,64,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,74,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,76,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,71,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,66,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,64,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,52,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,60,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,9,59,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,1,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,1,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,3,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,8,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,21,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,30,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,38,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,39,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,50,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,53,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,48,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,55,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,31,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,33,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,10,32,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,6,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,4,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,27,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,68,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,179,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,377,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,391,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,375,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,525,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,645,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,696,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,703,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,387,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,356,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,11,280,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,1,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,1,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,10,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,21,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,43,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,69,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,59,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,70,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,81,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,86,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,81,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,80,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,73,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,59,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,12,60,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,3,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,1,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,3,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,11,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,30,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,68,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,67,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,57,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,54,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,75,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,97,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,99,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,62,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,52,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,13,47,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,3,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,5,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,17,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,33,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,106,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,160,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,188,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,193,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,209,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,225,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,215,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,209,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,101,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,84,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,14,70,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,2,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,1,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,4,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,16,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,30,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,52,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,47,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,45,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,55,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,69,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,84,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,95,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,72,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,69,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,15,60,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,3,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,4,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,8,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,20,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,45,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,80,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,103,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,118,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,146,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,128,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,143,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,145,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,62,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,60,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,16,48,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,5,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,7,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,26,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,59,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,144,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,313,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,335,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,321,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,403,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,467,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,467,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,428,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,321,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,277,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,17,244,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,1,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,1,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,3,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,6,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,23,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,50,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,41,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,53,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,75,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,69,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,75,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,74,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,26,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,28,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,18,22,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,2,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,3,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,3,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,17,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,59,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,87,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,100,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,120,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,132,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,138,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,133,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,114,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,68,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,67,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,19,58,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,1,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,1,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,4,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,15,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,36,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,71,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,90,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,66,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,92,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,109,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,107,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,114,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,76,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,72,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,20,58,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,3,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,5,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,11,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,36,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,106,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,193,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,232,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,210,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,235,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,225,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,203,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,161,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,77,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,79,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,21,80,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,4,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,2,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,6,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,26,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,51,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,120,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,127,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,118,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,146,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,161,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,175,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,186,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,117,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,109,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,22,99,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,1,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,1,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,1,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,4,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,15,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,44,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,38,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,32,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,47,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,35,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,44,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,39,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,15,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,12,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,23,11,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,1,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,4,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,9,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,11,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,23,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,56,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,45,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,36,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,56,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,69,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,90,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,81,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,31,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,25,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,24,14,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,1,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,3,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,6,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,15,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,36,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,66,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,77,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,69,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,82,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,87,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,91,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,72,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,57,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,59,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,25,45,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,11,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,10,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,9,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,34,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,105,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,154,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,162,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,111,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,153,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,38,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,45,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,47,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,26,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,25,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B02,26,21,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,15,0,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,13,1,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,24,2,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,31,3,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,63,4,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,94,5,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,111,6,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,85,7,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,97,8,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,151,9,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,123,10,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,98,11,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,65,12,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,55,13,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,27,36,14,0,0,0,1000,0,0,0,A375,BP,0,0
X20140109,B03,28,24,0,0,0,0,1000,0,0,0,A375,BP,0,0
