Expt,Well,Subline,Time_h,Cell.count,FUCCI.count,Condition
X20110715,D06,DS5,30.4,308,211,DMSO
X20110715,D06,DS5,31.5,307,204,DMSO
X20110715,D06,DS5,32.6,307,204,DMSO
X20110715,D06,DS5,33.8,324,212,DMSO
X20110715,D06,DS5,34.9,317,221,DMSO
X20110715,D06,DS5,36,334,208,DMSO
X20110715,D06,DS5,37.2,332,197,DMSO
X20110715,D06,DS5,38.3,355,195,DMSO
X20110715,D06,DS5,39.4,362,190,DMSO
X20110715,D06,DS5,40.5,367,188,DMSO
X20110715,D06,DS5,41.7,368,190,DMSO
X20110715,D06,DS5,42.8,377,204,DMSO
X20110715,D06,DS5,43.9,387,204,DMSO
X20110715,D06,DS5,45,387,220,DMSO
X20110715,D06,DS5,46.2,402,220,DMSO
X20110715,D06,DS5,47.3,399,214,DMSO
X20110715,D06,DS5,48.4,416,219,DMSO
X20110715,D06,DS5,49.5,413,229,DMSO
X20110715,D06,DS5,50.7,424,224,DMSO
X20110715,D06,DS5,51.8,426,224,DMSO
X20110715,D06,DS5,52.9,436,226,DMSO
X20110715,D06,DS5,54,446,232,DMSO
X20110715,D06,DS5,55.2,437,244,DMSO
X20110715,D06,DS5,56.3,441,248,DMSO
X20110715,D06,DS5,57.4,442,263,DMSO
X20110715,D06,DS5,58.5,446,268,DMSO
X20110715,D06,DS5,59.7,428,280,DMSO
X20110715,D06,DS5,60.8,434,265,DMSO
X20110715,D06,DS5,61.9,460,281,DMSO
X20110715,D06,DS5,63,462,292,DMSO
X20110715,D06,DS5,64.2,477,296,DMSO
X20110715,D06,DS5,65.3,483,303,DMSO
X20110715,D06,DS5,66.4,460,305,DMSO
X20110715,D06,DS5,67.6,481,295,DMSO
X20110715,D06,DS5,68.7,468,313,DMSO
X20110715,D06,DS5,69.8,501,316,DMSO
X20110715,D06,DS5,70.9,487,313,DMSO
X20110715,D06,DS5,72.1,501,302,DMSO
X20110715,D06,DS5,73.2,496,334,DMSO
X20110715,D06,DS5,74.3,501,318,DMSO
X20110715,D06,DS5,75.4,518,326,DMSO
X20110715,D06,DS5,76.6,515,340,DMSO
X20110715,D06,DS5,77.7,526,339,DMSO
X20110715,D06,DS5,78.8,535,345,DMSO
X20110715,D06,DS5,79.9,554,366,DMSO
X20110715,D06,DS5,81.1,557,362,DMSO
X20110715,D06,DS5,82.2,548,386,DMSO
X20110715,D06,DS5,83.3,566,388,DMSO
X20110715,D06,DS5,84.4,576,383,DMSO
X20110715,D06,DS5,85.6,597,398,DMSO
X20110715,D06,DS5,86.7,571,398,DMSO
X20110715,D06,DS5,87.8,583,422,DMSO
X20111007,C06,DS5,0,177,71,DMSO
X20111007,C06,DS5,1.102777778,173,84,DMSO
X20111007,C06,DS5,2.205555556,181,101,DMSO
X20111007,C06,DS5,3.308333333,183,90,DMSO
X20111007,C06,DS5,4.411111111,190,98,DMSO
X20111007,C06,DS5,5.513888889,200,96,DMSO
X20111007,C06,DS5,6.616666667,195,93,DMSO
X20111007,C06,DS5,7.719444444,197,92,DMSO
X20111007,C06,DS5,8.822222222,205,95,DMSO
X20111007,C06,DS5,9.925,209,107,DMSO
X20111007,C06,DS5,11.02777778,211,106,DMSO
X20111007,C06,DS5,12.13055556,211,118,DMSO
X20111007,C06,DS5,13.23333333,217,112,DMSO
X20111007,C06,DS5,14.33611111,213,107,DMSO
X20111007,C06,DS5,15.43888889,224,120,DMSO
X20111007,C06,DS5,16.54166667,236,112,DMSO
X20111007,C06,DS5,17.64444444,243,118,DMSO
X20111007,C06,DS5,18.74722222,244,122,DMSO
X20111007,C06,DS5,19.85,245,118,DMSO
X20111007,C06,DS5,20.95277778,241,128,DMSO
X20111007,C06,DS5,22.05555556,256,129,DMSO
X20111007,C06,DS5,23.15833333,266,137,DMSO
X20111007,C06,DS5,24.26111111,263,148,DMSO
X20111007,C06,DS5,25.36388889,259,127,DMSO
X20111007,C06,DS5,26.46666667,259,130,DMSO
X20111007,C06,DS5,27.56944444,280,147,DMSO
X20111007,C06,DS5,28.67222222,287,145,DMSO
X20111007,C06,DS5,29.775,293,149,DMSO
X20111007,C06,DS5,30.87777778,291,156,DMSO
X20111007,C06,DS5,31.98055556,281,159,DMSO
X20111007,C06,DS5,33.08333333,293,158,DMSO
X20111007,C06,DS5,34.18611111,297,160,DMSO
X20111007,C06,DS5,35.28888889,300,169,DMSO
X20111007,C06,DS5,36.39166667,300,156,DMSO
X20111007,C06,DS5,37.49444444,295,149,DMSO
X20111007,C06,DS5,38.59722222,308,148,DMSO
X20111007,C06,DS5,39.7,310,158,DMSO
X20111007,C06,DS5,40.80277778,320,155,DMSO
X20111007,C06,DS5,41.90555556,320,162,DMSO
X20111007,C06,DS5,43.00833333,321,158,DMSO
X20111007,C06,DS5,44.11111111,325,171,DMSO
X20111007,C06,DS5,45.21388889,333,162,DMSO
X20111007,C06,DS5,46.31666667,340,172,DMSO
X20111007,C06,DS5,47.41944444,331,173,DMSO
X20111007,C06,DS5,48.52222222,329,165,DMSO
X20111007,C06,DS5,49.625,342,175,DMSO
X20111007,C06,DS5,50.72777778,346,181,DMSO
X20111007,C06,DS5,51.83055556,325,172,DMSO
X20111007,C06,DS5,52.93333333,346,179,DMSO
X20111007,C06,DS5,54.03611111,341,177,DMSO
X20111007,C06,DS5,55.13888889,338,169,DMSO
X20111007,C06,DS5,56.24166667,350,173,DMSO
X20111007,C06,DS5,57.34444444,358,164,DMSO
X20111007,C06,DS5,58.44722222,366,170,DMSO
X20111007,C06,DS5,59.55,376,179,DMSO
X20111007,C06,DS5,60.65277778,388,193,DMSO
X20111007,C06,DS5,61.75555556,386,189,DMSO
X20111007,C06,DS5,62.85833333,371,179,DMSO
X20111007,C06,DS5,63.96111111,388,195,DMSO
X20111007,C06,DS5,65.06388889,395,188,DMSO
X20111007,C06,DS5,66.16666667,398,213,DMSO
X20111007,C06,DS5,67.26944444,401,207,DMSO
X20111007,C06,DS5,68.37222222,411,210,DMSO
X20111007,C06,DS5,69.475,402,214,DMSO
X20111007,C06,DS5,70.57777778,417,227,DMSO
X20111007,C06,DS5,71.68055556,419,219,DMSO
X20111007,D06,DS5,0,169,57,DMSO
X20111007,D06,DS5,1.102777778,168,66,DMSO
X20111007,D06,DS5,2.205555556,173,82,DMSO
X20111007,D06,DS5,3.308333333,168,77,DMSO
X20111007,D06,DS5,4.411111111,179,84,DMSO
X20111007,D06,DS5,5.513888889,176,90,DMSO
X20111007,D06,DS5,6.616666667,190,105,DMSO
X20111007,D06,DS5,7.719444444,197,102,DMSO
X20111007,D06,DS5,8.822222222,194,105,DMSO
X20111007,D06,DS5,9.925,202,95,DMSO
X20111007,D06,DS5,11.02777778,201,103,DMSO
X20111007,D06,DS5,12.13055556,208,90,DMSO
X20111007,D06,DS5,13.23333333,210,87,DMSO
X20111007,D06,DS5,14.33611111,216,89,DMSO
X20111007,D06,DS5,15.43888889,226,95,DMSO
X20111007,D06,DS5,16.54166667,234,91,DMSO
X20111007,D06,DS5,17.64444444,229,96,DMSO
X20111007,D06,DS5,18.74722222,230,99,DMSO
X20111007,D06,DS5,19.85,231,100,DMSO
X20111007,D06,DS5,20.95277778,233,92,DMSO
X20111007,D06,DS5,22.05555556,232,75,DMSO
X20111007,D06,DS5,23.15833333,257,107,DMSO
X20111007,D06,DS5,24.26111111,260,103,DMSO
X20111007,D06,DS5,25.36388889,264,124,DMSO
X20111007,D06,DS5,26.46666667,265,112,DMSO
X20111007,D06,DS5,27.56944444,272,139,DMSO
X20111007,D06,DS5,28.67222222,278,145,DMSO
X20111007,D06,DS5,29.775,261,130,DMSO
X20111007,D06,DS5,30.87777778,269,154,DMSO
X20111007,D06,DS5,31.98055556,277,153,DMSO
X20111007,D06,DS5,33.08333333,277,146,DMSO
X20111007,D06,DS5,34.18611111,273,154,DMSO
X20111007,D06,DS5,35.28888889,275,150,DMSO
X20111007,D06,DS5,36.39166667,287,138,DMSO
X20111007,D06,DS5,37.49444444,301,154,DMSO
X20111007,D06,DS5,38.59722222,287,133,DMSO
X20111007,D06,DS5,39.7,291,139,DMSO
X20111007,D06,DS5,40.80277778,286,137,DMSO
X20111007,D06,DS5,41.90555556,289,138,DMSO
X20111007,D06,DS5,43.00833333,285,141,DMSO
X20111007,D06,DS5,44.11111111,302,151,DMSO
X20111007,D06,DS5,45.21388889,307,155,DMSO
X20111007,D06,DS5,46.31666667,304,153,DMSO
X20111007,D06,DS5,47.41944444,320,154,DMSO
X20111007,D06,DS5,48.52222222,330,181,DMSO
X20111007,D06,DS5,49.625,329,174,DMSO
X20111007,D06,DS5,50.72777778,341,182,DMSO
X20111007,D06,DS5,51.83055556,337,189,DMSO
X20111007,D06,DS5,52.93333333,340,189,DMSO
X20111007,D06,DS5,54.03611111,357,191,DMSO
X20111007,D06,DS5,55.13888889,352,196,DMSO
X20111007,D06,DS5,56.24166667,363,190,DMSO
X20111007,D06,DS5,57.34444444,372,204,DMSO
X20111007,D06,DS5,58.44722222,376,204,DMSO
X20111007,D06,DS5,59.55,376,202,DMSO
X20111007,D06,DS5,60.65277778,396,196,DMSO
X20111007,D06,DS5,61.75555556,398,206,DMSO
X20111007,D06,DS5,62.85833333,392,183,DMSO
X20111007,D06,DS5,63.96111111,403,207,DMSO
X20111007,D06,DS5,65.06388889,416,212,DMSO
X20111007,D06,DS5,66.16666667,421,212,DMSO
X20111007,D06,DS5,67.26944444,432,219,DMSO
X20111007,D06,DS5,68.37222222,435,228,DMSO
X20111007,D06,DS5,69.475,448,237,DMSO
X20111007,D06,DS5,70.57777778,438,238,DMSO
X20111007,D06,DS5,71.68055556,444,232,DMSO
X20110628,E09,DS5,0,87,42,DMSO
X20110628,E09,DS5,1.062777778,89,48,DMSO
X20110628,E09,DS5,2.125555556,95,52,DMSO
X20110628,E09,DS5,3.188333333,98,52,DMSO
X20110628,E09,DS5,4.251111111,97,51,DMSO
X20110628,E09,DS5,5.313888889,100,57,DMSO
X20110628,E09,DS5,6.376666667,102,58,DMSO
X20110628,E09,DS5,7.439444444,99,58,DMSO
X20110628,E09,DS5,8.502222222,100,54,DMSO
X20110628,E09,DS5,9.565,109,67,DMSO
X20110628,E09,DS5,10.62777778,108,62,DMSO
X20110628,E09,DS5,11.69055556,113,63,DMSO
X20110628,E09,DS5,12.75333333,113,69,DMSO
X20110628,E09,DS5,13.81611111,112,66,DMSO
X20110628,E09,DS5,14.87888889,114,67,DMSO
X20110628,E09,DS5,15.94166667,112,72,DMSO
X20110628,E09,DS5,17.00444444,113,76,DMSO
X20110628,E09,DS5,18.06722222,123,67,DMSO
X20110628,E09,DS5,19.13,125,72,DMSO
X20110628,E09,DS5,20.19277778,132,75,DMSO
X20110628,E09,DS5,21.25555556,133,75,DMSO
X20110628,E09,DS5,22.31833333,126,85,DMSO
X20110628,E09,DS5,23.38111111,134,81,DMSO
X20110628,E09,DS5,24.44388889,131,76,DMSO
X20110628,E09,DS5,25.50666667,138,75,DMSO
X20110628,E09,DS5,26.56944444,139,79,DMSO
X20110628,E09,DS5,27.63222222,147,85,DMSO
X20110628,E09,DS5,28.695,145,88,DMSO
X20110628,E09,DS5,29.75777778,147,100,DMSO
X20110628,E09,DS5,30.82055556,145,99,DMSO
X20110628,E09,DS5,31.88333333,148,102,DMSO
X20110628,E09,DS5,32.94611111,148,94,DMSO
X20110628,E09,DS5,34.00888889,160,100,DMSO
X20110628,E09,DS5,35.07166667,161,97,DMSO
X20110628,E09,DS5,36.13444444,166,101,DMSO
X20110628,E09,DS5,37.19722222,174,105,DMSO
X20110628,E09,DS5,38.26,170,91,DMSO
X20110628,E09,DS5,39.32277778,169,92,DMSO
X20110628,E09,DS5,40.38555556,175,86,DMSO
X20110628,E09,DS5,41.44833333,180,85,DMSO
X20110628,E09,DS5,42.51111111,188,92,DMSO
X20110628,E09,DS5,43.57388889,184,87,DMSO
X20110628,E09,DS5,44.63666667,193,88,DMSO
X20110628,E09,DS5,45.69944444,191,82,DMSO
X20110628,E09,DS5,46.76222222,206,94,DMSO
X20110628,E09,DS5,47.825,204,90,DMSO
X20110628,E09,DS5,48.88777778,208,87,DMSO
X20110628,E09,DS5,49.95055556,204,92,DMSO
X20110628,E09,DS5,51.01333333,216,103,DMSO
X20110628,E09,DS5,52.07611111,211,102,DMSO
X20110628,E09,DS5,53.13888889,208,106,DMSO
X20110628,E09,DS5,54.20166667,212,103,DMSO
X20110628,E09,DS5,55.26444444,217,108,DMSO
X20110628,E09,DS5,56.32722222,224,110,DMSO
X20110628,E09,DS5,57.39,231,118,DMSO
X20110628,E09,DS5,58.45277778,228,124,DMSO
X20110628,E09,DS5,59.51555556,230,119,DMSO
X20110628,E09,DS5,60.57833333,232,121,DMSO
X20110628,E09,DS5,61.64111111,241,124,DMSO
X20110628,E09,DS5,62.70388889,244,121,DMSO
X20110628,E09,DS5,63.76666667,254,126,DMSO
X20110628,E09,DS5,64.82944444,256,128,DMSO
X20110628,E09,DS5,65.89222222,266,128,DMSO
X20110628,E09,DS5,66.955,252,121,DMSO
X20110628,E09,DS5,68.01777778,258,124,DMSO
X20110628,E09,DS5,69.08055556,256,120,DMSO
X20110628,E09,DS5,70.14333333,273,124,DMSO
X20110628,E09,DS5,71.20611111,277,127,DMSO
X20110628,F09,DS5,0,105,63,DMSO
X20110628,F09,DS5,1.062777778,110,67,DMSO
X20110628,F09,DS5,2.125555556,110,71,DMSO
X20110628,F09,DS5,3.188333333,113,71,DMSO
X20110628,F09,DS5,4.251111111,118,69,DMSO
X20110628,F09,DS5,5.313888889,118,74,DMSO
X20110628,F09,DS5,6.376666667,119,79,DMSO
X20110628,F09,DS5,7.439444444,121,75,DMSO
X20110628,F09,DS5,8.502222222,123,83,DMSO
X20110628,F09,DS5,9.565,123,82,DMSO
X20110628,F09,DS5,10.62777778,128,85,DMSO
X20110628,F09,DS5,11.69055556,127,83,DMSO
X20110628,F09,DS5,12.75333333,132,86,DMSO
X20110628,F09,DS5,13.81611111,137,89,DMSO
X20110628,F09,DS5,14.87888889,137,84,DMSO
X20110628,F09,DS5,15.94166667,142,81,DMSO
X20110628,F09,DS5,17.00444444,153,83,DMSO
X20110628,F09,DS5,18.06722222,154,81,DMSO
X20110628,F09,DS5,19.13,152,81,DMSO
X20110628,F09,DS5,20.19277778,151,80,DMSO
X20110628,F09,DS5,21.25555556,154,82,DMSO
X20110628,F09,DS5,22.31833333,158,84,DMSO
X20110628,F09,DS5,23.38111111,166,79,DMSO
X20110628,F09,DS5,24.44388889,171,78,DMSO
X20110628,F09,DS5,25.50666667,167,80,DMSO
X20110628,F09,DS5,26.56944444,169,88,DMSO
X20110628,F09,DS5,27.63222222,174,92,DMSO
X20110628,F09,DS5,28.695,173,91,DMSO
X20110628,F09,DS5,29.75777778,180,91,DMSO
X20110628,F09,DS5,30.82055556,186,94,DMSO
X20110628,F09,DS5,31.88333333,179,98,DMSO
X20110628,F09,DS5,32.94611111,181,101,DMSO
X20110628,F09,DS5,34.00888889,190,106,DMSO
X20110628,F09,DS5,35.07166667,189,105,DMSO
X20110628,F09,DS5,36.13444444,192,108,DMSO
X20110628,F09,DS5,37.19722222,198,111,DMSO
X20110628,F09,DS5,38.26,199,112,DMSO
X20110628,F09,DS5,39.32277778,195,110,DMSO
X20110628,F09,DS5,40.38555556,205,105,DMSO
X20110628,F09,DS5,41.44833333,204,106,DMSO
X20110628,F09,DS5,42.51111111,201,108,DMSO
X20110628,F09,DS5,43.57388889,203,114,DMSO
X20110628,F09,DS5,44.63666667,200,114,DMSO
X20110628,F09,DS5,45.69944444,203,117,DMSO
X20110628,F09,DS5,46.76222222,204,113,DMSO
X20110628,F09,DS5,47.825,204,115,DMSO
X20110628,F09,DS5,48.88777778,209,110,DMSO
X20110628,F09,DS5,49.95055556,213,108,DMSO
X20110628,F09,DS5,51.01333333,212,103,DMSO
X20110628,F09,DS5,52.07611111,224,106,DMSO
X20110628,F09,DS5,53.13888889,220,93,DMSO
X20110628,F09,DS5,54.20166667,236,84,DMSO
X20110628,F09,DS5,55.26444444,238,86,DMSO
X20110628,F09,DS5,56.32722222,249,83,DMSO
X20110628,F09,DS5,57.39,249,84,DMSO
X20110628,F09,DS5,58.45277778,252,96,DMSO
X20110628,F09,DS5,59.51555556,260,103,DMSO
X20110628,F09,DS5,60.57833333,259,101,DMSO
X20110628,F09,DS5,61.64111111,265,108,DMSO
X20110628,F09,DS5,62.70388889,264,104,DMSO
X20110628,F09,DS5,63.76666667,259,101,DMSO
X20110628,F09,DS5,64.82944444,263,104,DMSO
X20110628,F09,DS5,65.89222222,267,105,DMSO
X20110628,F09,DS5,66.955,267,108,DMSO
X20110628,F09,DS5,68.01777778,271,107,DMSO
X20110628,F09,DS5,69.08055556,267,107,DMSO
X20110628,F09,DS5,70.14333333,272,115,DMSO
X20110628,F09,DS5,71.20611111,279,114,DMSO
X20110318,D06,DS6,0,216,90,Erlotinib
X20110318,D06,DS6,1,222,97,Erlotinib
X20110318,D06,DS6,2,224,105,Erlotinib
X20110318,D06,DS6,3,228,104,Erlotinib
X20110318,D06,DS6,4,234,113,Erlotinib
X20110318,D06,DS6,5,239,114,Erlotinib
X20110318,D06,DS6,6,244,112,Erlotinib
X20110318,D06,DS6,7,250,115,Erlotinib
X20110318,D06,DS6,8,251,120,Erlotinib
X20110318,D06,DS6,9,255,118,Erlotinib
X20110318,D06,DS6,10,262,114,Erlotinib
X20110318,D06,DS6,11,278,106,Erlotinib
X20110318,D06,DS6,12.1,291,97,Erlotinib
X20110318,D06,DS6,13.1,306,86,Erlotinib
X20110318,D06,DS6,14.1,308,80,Erlotinib
X20110318,D06,DS6,15.1,322,76,Erlotinib
X20110318,D06,DS6,16.1,332,71,Erlotinib
X20110318,D06,DS6,17.1,338,67,Erlotinib
X20110318,D06,DS6,18.1,338,63,Erlotinib
X20110318,D06,DS6,19.1,349,62,Erlotinib
X20110318,D06,DS6,20.1,353,63,Erlotinib
X20110318,D06,DS6,21.1,358,61,Erlotinib
X20110318,D06,DS6,22.1,365,63,Erlotinib
X20110318,D06,DS6,23.1,372,60,Erlotinib
X20110318,D06,DS6,24.1,374,56,Erlotinib
X20110318,D06,DS6,25.1,375,61,Erlotinib
X20110318,D06,DS6,26.1,376,63,Erlotinib
X20110318,D06,DS6,27.1,377,61,Erlotinib
X20110318,D06,DS6,28.1,375,59,Erlotinib
X20110318,D06,DS6,29.1,375,59,Erlotinib
X20110318,D06,DS6,30.1,385,52,Erlotinib
X20110318,D06,DS6,31.1,385,59,Erlotinib
X20110318,D06,DS6,32.1,389,55,Erlotinib
X20110318,D06,DS6,33.1,390,53,Erlotinib
X20110318,D06,DS6,34.2,398,54,Erlotinib
X20110318,D06,DS6,35.2,399,52,Erlotinib
X20110318,D06,DS6,36.2,398,51,Erlotinib
X20110318,D06,DS6,37.2,405,47,Erlotinib
X20110318,D06,DS6,38.2,412,47,Erlotinib
X20110318,D06,DS6,39.2,419,44,Erlotinib
X20110318,D06,DS6,40.2,422,41,Erlotinib
X20110318,D06,DS6,41.2,423,38,Erlotinib
X20110318,D06,DS6,42.2,433,32,Erlotinib
X20110318,D06,DS6,43.2,441,29,Erlotinib
X20110318,D06,DS6,44.2,440,28,Erlotinib
X20110318,D06,DS6,45.2,441,25,Erlotinib
X20110318,D06,DS6,46.2,438,28,Erlotinib
X20110318,D06,DS6,47.2,443,25,Erlotinib
X20110318,D06,DS6,48.2,447,24,Erlotinib
X20110318,D06,DS6,49.2,451,23,Erlotinib
X20110318,D06,DS6,50.2,456,17,Erlotinib
X20110318,D06,DS6,51.2,455,17,Erlotinib
X20110318,D06,DS6,52.2,456,17,Erlotinib
X20110318,D06,DS6,53.2,457,16,Erlotinib
X20110318,D06,DS6,54.2,462,16,Erlotinib
X20110318,D06,DS6,55.2,460,15,Erlotinib
X20110318,D06,DS6,56.2,460,13,Erlotinib
X20110318,D06,DS6,57.3,462,12,Erlotinib
X20110318,D06,DS6,58.3,462,14,Erlotinib
X20110318,D06,DS6,59.3,460,14,Erlotinib
X20110318,D06,DS6,60.3,463,15,Erlotinib
X20110318,D06,DS6,61.3,457,13,Erlotinib
X20110318,D06,DS6,62.3,463,14,Erlotinib
X20110318,D06,DS6,63.3,458,14,Erlotinib
X20110318,D06,DS6,64.3,462,15,Erlotinib
X20110318,D06,DS6,65.3,458,16,Erlotinib
X20110318,D06,DS6,66.3,461,17,Erlotinib
X20110318,D06,DS6,67.3,469,17,Erlotinib
X20110318,D06,DS6,68.3,462,15,Erlotinib
X20110318,D06,DS6,69.3,461,16,Erlotinib
X20110318,D06,DS6,70.3,461,14,Erlotinib
X20110318,D06,DS6,71.3,459,15,Erlotinib
X20110318,D06,DS6,72.3,456,14,Erlotinib
X20110318,D06,DS6,73.3,459,13,Erlotinib
X20110318,D06,DS6,74.3,460,13,Erlotinib
X20110318,D06,DS6,75.3,462,13,Erlotinib
X20110318,D06,DS6,76.3,463,14,Erlotinib
X20110318,D06,DS6,77.3,463,13,Erlotinib
X20110318,D06,DS6,78.3,463,13,Erlotinib
X20110318,D06,DS6,79.4,461,15,Erlotinib
X20110318,D07,DS6,0,195,96,Erlotinib
X20110318,D07,DS6,1,198,99,Erlotinib
X20110318,D07,DS6,2,199,108,Erlotinib
X20110318,D07,DS6,3,197,111,Erlotinib
X20110318,D07,DS6,4,199,117,Erlotinib
X20110318,D07,DS6,5,212,110,Erlotinib
X20110318,D07,DS6,6,224,108,Erlotinib
X20110318,D07,DS6,7,227,107,Erlotinib
X20110318,D07,DS6,8,229,103,Erlotinib
X20110318,D07,DS6,9,238,104,Erlotinib
X20110318,D07,DS6,10,243,99,Erlotinib
X20110318,D07,DS6,11,257,91,Erlotinib
X20110318,D07,DS6,12.1,274,79,Erlotinib
X20110318,D07,DS6,13.1,279,66,Erlotinib
X20110318,D07,DS6,14.1,296,65,Erlotinib
X20110318,D07,DS6,15.1,306,56,Erlotinib
X20110318,D07,DS6,16.1,307,54,Erlotinib
X20110318,D07,DS6,17.1,314,49,Erlotinib
X20110318,D07,DS6,18.1,319,45,Erlotinib
X20110318,D07,DS6,19.1,326,42,Erlotinib
X20110318,D07,DS6,20.1,332,44,Erlotinib
X20110318,D07,DS6,21.1,332,38,Erlotinib
X20110318,D07,DS6,22.1,341,38,Erlotinib
X20110318,D07,DS6,23.1,340,37,Erlotinib
X20110318,D07,DS6,24.1,336,37,Erlotinib
X20110318,D07,DS6,25.1,343,35,Erlotinib
X20110318,D07,DS6,26.1,344,39,Erlotinib
X20110318,D07,DS6,27.1,346,42,Erlotinib
X20110318,D07,DS6,28.1,345,42,Erlotinib
X20110318,D07,DS6,29.1,352,41,Erlotinib
X20110318,D07,DS6,30.1,352,46,Erlotinib
X20110318,D07,DS6,31.1,352,45,Erlotinib
X20110318,D07,DS6,32.1,359,44,Erlotinib
X20110318,D07,DS6,33.1,357,39,Erlotinib
X20110318,D07,DS6,34.2,367,41,Erlotinib
X20110318,D07,DS6,35.2,368,43,Erlotinib
X20110318,D07,DS6,36.2,368,41,Erlotinib
X20110318,D07,DS6,37.2,369,39,Erlotinib
X20110318,D07,DS6,38.2,373,39,Erlotinib
X20110318,D07,DS6,39.2,376,37,Erlotinib
X20110318,D07,DS6,40.2,380,35,Erlotinib
X20110318,D07,DS6,41.2,381,33,Erlotinib
X20110318,D07,DS6,42.2,382,32,Erlotinib
X20110318,D07,DS6,43.2,385,28,Erlotinib
X20110318,D07,DS6,44.2,392,23,Erlotinib
X20110318,D07,DS6,45.2,389,19,Erlotinib
X20110318,D07,DS6,46.2,393,16,Erlotinib
X20110318,D07,DS6,47.2,399,14,Erlotinib
X20110318,D07,DS6,48.2,399,10,Erlotinib
X20110318,D07,DS6,49.2,404,10,Erlotinib
X20110318,D07,DS6,50.2,407,10,Erlotinib
X20110318,D07,DS6,51.2,407,10,Erlotinib
X20110318,D07,DS6,52.2,409,11,Erlotinib
X20110318,D07,DS6,53.2,410,9,Erlotinib
X20110318,D07,DS6,54.2,410,8,Erlotinib
X20110318,D07,DS6,55.2,410,6,Erlotinib
X20110318,D07,DS6,56.2,409,6,Erlotinib
X20110318,D07,DS6,57.3,414,6,Erlotinib
X20110318,D07,DS6,58.3,412,5,Erlotinib
X20110318,D07,DS6,59.3,415,6,Erlotinib
X20110318,D07,DS6,60.3,413,5,Erlotinib
X20110318,D07,DS6,61.3,414,5,Erlotinib
X20110318,D07,DS6,62.3,412,7,Erlotinib
X20110318,D07,DS6,63.3,410,7,Erlotinib
X20110318,D07,DS6,64.3,388,4,Erlotinib
X20110318,D07,DS6,65.3,410,9,Erlotinib
X20110318,D07,DS6,66.3,409,7,Erlotinib
X20110318,D07,DS6,67.3,403,9,Erlotinib
X20110318,D07,DS6,68.3,413,8,Erlotinib
X20110318,D07,DS6,69.3,409,12,Erlotinib
X20110318,D07,DS6,70.3,409,11,Erlotinib
X20110318,D07,DS6,71.3,409,12,Erlotinib
X20110318,D07,DS6,72.3,409,11,Erlotinib
X20110318,D07,DS6,73.3,406,12,Erlotinib
X20110318,D07,DS6,74.3,407,13,Erlotinib
X20110318,D07,DS6,75.3,414,13,Erlotinib
X20110318,D07,DS6,76.3,411,13,Erlotinib
X20110318,D07,DS6,77.3,409,13,Erlotinib
X20110318,D07,DS6,78.3,409,12,Erlotinib
X20110318,D07,DS6,79.4,407,12,Erlotinib
X20110524,B07,DS6,0,153,76,Erlotinib
X20110524,B07,DS6,1.1,156,81,Erlotinib
X20110524,B07,DS6,2.2,164,77,Erlotinib
X20110524,B07,DS6,3.3,165,78,Erlotinib
X20110524,B07,DS6,4.4,169,81,Erlotinib
X20110524,B07,DS6,5.5,180,76,Erlotinib
X20110524,B07,DS6,6.6,190,77,Erlotinib
X20110524,B07,DS6,7.7,201,74,Erlotinib
X20110524,B07,DS6,8.8,206,67,Erlotinib
X20110524,B07,DS6,9.9,217,67,Erlotinib
X20110524,B07,DS6,11,225,67,Erlotinib
X20110524,B07,DS6,12.1,226,64,Erlotinib
X20110524,B07,DS6,13.2,231,67,Erlotinib
X20110524,B07,DS6,14.3,233,65,Erlotinib
X20110524,B07,DS6,15.4,237,58,Erlotinib
X20110524,B07,DS6,16.5,249,54,Erlotinib
X20110524,B07,DS6,17.6,251,51,Erlotinib
X20110524,B07,DS6,18.7,249,56,Erlotinib
X20110524,B07,DS6,19.8,255,48,Erlotinib
X20110524,B07,DS6,20.9,263,51,Erlotinib
X20110524,B07,DS6,22,268,49,Erlotinib
X20110524,B07,DS6,23.1,274,47,Erlotinib
X20110524,B07,DS6,24.2,276,46,Erlotinib
X20110524,B07,DS6,25.3,280,50,Erlotinib
X20110524,B07,DS6,26.4,282,51,Erlotinib
X20110524,B07,DS6,27.5,286,52,Erlotinib
X20110524,B07,DS6,28.6,291,54,Erlotinib
X20110524,B07,DS6,29.7,296,52,Erlotinib
X20110524,B07,DS6,30.8,301,48,Erlotinib
X20110524,B07,DS6,31.9,300,45,Erlotinib
X20110524,B07,DS6,33,302,50,Erlotinib
X20110524,B07,DS6,34.1,305,52,Erlotinib
X20110524,B07,DS6,35.2,306,52,Erlotinib
X20110524,B07,DS6,36.3,310,52,Erlotinib
X20110524,B07,DS6,37.4,307,49,Erlotinib
X20110524,B07,DS6,38.5,317,43,Erlotinib
X20110524,B07,DS6,39.6,323,40,Erlotinib
X20110524,B07,DS6,40.6,327,36,Erlotinib
X20110524,B07,DS6,41.7,329,32,Erlotinib
X20110524,B07,DS6,42.8,337,29,Erlotinib
X20110524,B07,DS6,43.9,337,30,Erlotinib
X20110524,B07,DS6,45,337,31,Erlotinib
X20110524,B07,DS6,46.1,340,29,Erlotinib
X20110524,B07,DS6,47.2,343,32,Erlotinib
X20110524,B07,DS6,48.3,342,32,Erlotinib
X20110524,B07,DS6,49.4,343,34,Erlotinib
