DS1,DS2,DS3,DS4,DS5,DS6,DS7,BR1
1239.49964,1486.66087,1529.965986,1275.628019,1607.589118,1508.560779,1253.864297,1267.891233
912.4710744,1558.528571,1306.070787,1076.808127,1609.552506,1455.119877,1883.888312,1441.262156
1308.474382,1015.598499,1435.255068,1202.579802,1633.61903,2134.007928,1875.149778,1320.789207
1166.201295,1522.848758,1159.256567,1254.962065,1541.164854,1886.281378,957.4829483,1417.794781
937.7076566,1347.966367,1808.940906,992.9347585,1140.448352,1665.222117,1599.455638,1612.644518
1146.904583,1584.143822,1534.234064,1108.360983,1075.760163,1998.316989,1698.180833,2559.052407
1088.23821,1377.029304,1207.681736,984.3886748,1411.130457,2124.795699,1352.356164,1119.525341
1204.906542,1391.772189,1397.342359,1034.982571,1311.860511,1960.324257,1898.905534,1109.674877
1294.241653,1575.341108,2077.287973,1166.470636,1195.75502,1369.372591,2021.479921,1246.788344
1225.783619,1686.110567,1076.571581,1377.719093,1060.292101,2054.459227,1988.053347,1084.368268
1200.100775,1656.264137,1435.941558,1243.497932,1130.757726,1344.132221,1580.402315,1242.53159
1510.478338,1323.760223,1685.345564,1158.15619,1592.439543,1602.208014,1628.782648,1268.56824
1166.501301,1599.600209,1497.236003,1412.456209,1314.859801,2941.792633,1478.267648,1658.535373
1444.11677,1244.388273,1853.371897,1455.273333,1052.521739,1273.701673,1214.336045,1228.756264
1594.645161,1746.376283,1322.796202,1364.588468,1147.536199,1742.507444,1864.091935,1089.5
1041.506186,1273.719757,1584.965639,1680.145981,991.4141924,1692.377762,1031.052215,1425.839322
1165.010606,1432.766121,1870.517713,1216.469888,1114.390111,1783.396942,1891.229068,1250.728634
1536.963636,1125.139804,1295.652482,1248.341754,1257.77254,1921.249207,1192.531476,1154.379511
2980.998371,1359.711889,1754.468339,1156.373028,1619.570011,1733.947455,1268.29049,1300.22783
1913.260355,1297.500842,1643.834316,1327.998841,1149.793686,2014.814123,1274.79449,2108.944574
1034.122378,1296.387158,1140.095936,1032.776672,1002.982668,1748.373226,1655.286364,1433.690579
1491.139257,1464.352775,1601.538767,2126.577287,1439.82297,1962.777965,1742.399087,1320.924724
1570.646552,1009.182961,1879.973474,1197.805792,1220.074693,1715.769486,1070.30519,1248.808267
1418.161008,1298.764033,1614.886424,1220.55842,934.504222,1720.264561,1759.554054,1239.494995
1870.880081,1599.76554,1894.324067,1267.704994,1257.93698,1700.210022,1695.204943,1602.910643
1332.85112,1344.852761,1936.405451,1440.131681,920.3735795,1520.480193,1509.082038,1630.930285
1458.221154,1228.581616,1869.102323,1309.633421,984.9391125,1422.071587,1481.030558,1129.551771
1563.057771,1564.443461,1428.362487,1341.907779,1066.314626,1638.520305,1259.656277,1276.216761
2132.729682,1087.592,1576.085009,1411.861068,1434.891562,1584.448367,994.6070069,1095.657343
2022.863563,1408.310526,1413.528854,1237.72697,1036.519187,1516.404814,884.9955423,1197.90184
1068.190756,1071.491388,1545.802768,1257.429404,1102.560976,1383.464396,1189.893776,1061.851474
1879.981871,960.1150442,1981.141002,1371.37817,1145.760724,1790.318298,969.7431102,851.6074951
1386.605222,1218.0816,1503.507973,1494.84214,1023.431111,1797.226488,1924.764889,1309.609774
1597.668542,1560.908532,2499.382773,1452.88525,928.5690883,1054.183764,1411.694939,1464.495419
2404.566025,1021.606864,1935.413629,1339.471449,1134.451712,1638.561655,1059.233051,899.7482014
1548.141805,1085.73456,1194.854839,1356.416058,1127.922907,1909.623596,1124.390138,935.615917
1229.666667,1447.63956,1632.433121,1403.523077,985.3494624,1962.22693,1256.745121,1305.55889
1623.66462,858.2681388,1429.690447,1768.936003,1134.60399,1067.755056,1099.934195,1509.445611
2325.647843,1307.045513,2130.187057,1242.33219,1041.647118,1107.246725,1532.271943,1015.359551
1448.805755,1099.881316,1723.078209,1467.949495,1356.716646,1632.201966,1196.164012,1224.513539
1685.744207,946.1032934,1437.904831,1235.902527,1165.742768,884.5319149,1116.946201,1073.634814
2046.521025,1199.676238,1291.277748,1160.990278,1175.481206,,958.8815567,845.973545
1461.52217,1376.294025,1396.167221,1343.805171,1304.611658,,1335.185666,1054.442396
1642.062613,1183.93995,1702.808153,1300.72153,1341.002333,,1474.372703,1173.853371
1744.279757,1612.907646,1557.596749,1702.475066,1295.599293,,1056.618716,1296.48675
1675.160543,1378.682953,1979.355635,1462.94698,1179.91443,,1127.439032,1072.133218
1274.810657,1227.002646,2429.45439,1207.742268,1360.783951,,1640.178914,1036.219677
2515.239964,1205.927165,2178.211454,1177.537739,1241.272884,,893.6925,1006.940871
1476.554422,1471.813333,2308.287265,1295.247394,1525.717414,,983.4382022,1002.318182
1333.374137,1674.356027,1901.620751,1696.514732,1204.293706,,1377.764884,1236.096774
2367.520373,1120.719934,1530.466146,1300.249703,1086.759858,,1232.456039,1026.174009
1747.723261,1363.897494,2022.845328,1902.373877,1333.601253,,1370.675307,943.3556818
1522.148125,977.8807339,2182.447005,1412.64174,1705.113683,,1327.57554,1234.374256
2034.881151,1396.267052,1464.290891,1852.88251,1397.271795,,1028.431532,1041.934222
1601.525361,1367.351244,1637.133874,1264.447517,1758.412081,,1333.929011,1385.12549
1676.442743,1480.492082,2167.163644,1237.623295,1362.325117,,1199.197681,929.0373832
1173.849291,1752.276632,1175.102754,1730.111864,1203.290413,,1857.073714,890.9174917
3176.659737,1749.214369,1847.407298,1236.408797,1415.374265,,1606.405003,864.6734694
1470.583818,2007.264165,1559.530473,1165.088353,1084.318739,,1396.162776,912.5121639
1225.864647,1449.420561,2057.440767,1260.268018,1226.390901,,1463.85335,861.0402685
1311.209866,1454.214912,1489.797753,1646.946831,1046.94981,,1299.243463,1147.119435
1557.428906,1250.600156,1389.402252,1217.472393,1279.841514,,1438.671466,944.6190926
1770.181501,1308.945195,2341.691828,1137.305948,1233.075819,,1551.990375,1209.788526
2013.2285,1145.463948,1597.145161,1674.821074,1582.953768,,1344.271277,1122.164179
1465.026853,1749.726651,2076.78839,1507.500861,1404.109531,,1324.066029,1372.111874
1778.729017,1716.00666,1333.08829,1510.259852,1427.560191,,2258.195062,1002.911275
1832.693866,2018.365217,1855.458755,1318.369318,1210.426025,,1007.096082,1284.003817
1673.848261,1836.445864,1820.649433,1859.937783,1111.45271,,1909.487325,1518.957225
1543.910983,1232.876551,1569.331361,996.8067669,1453.927762,,1185.594796,936.3691756
2417.418111,1509.524887,1409.731092,1573.643609,1403.440284,,1799.940621,1580.090235
2825.847989,1421.491282,1971.812453,1751.829666,1514.603145,,1245.515795,1293.049869
1373.626479,1310.099548,1603.981442,1579.492058,1556.398718,,1421.417965,1161.562971
1625.879227,951.6130742,1522.167563,1008.802491,1278.342483,,1034.352248,1050.081668
1696.045643,1368.082605,1468.174734,2402.688716,1264.79676,,1307.689604,1312.603537
1798.102264,2221.057646,1549.168727,1334.890601,995.0922058,,2191.837529,1237.690122
2289.469459,1543.521695,1772.884495,1426.302314,1620.15494,,1140.423929,1024.999102
2035.843208,1513.99554,1845.64185,1663.357769,1042.166533,,1561.69023,1175.904031
1682.049261,1934.165025,1813.300543,1425.056105,1625.093705,,1180.408192,1203.415553
1378.137094,1470.734043,1849.523997,1461.626904,1209.391304,,1282.912352,931.0413043
1285.960159,1451.188702,1561.957925,1403.33032,1010.274273,,1034.151876,1634.744872
1411.267551,1595.174658,1418.658687,1900.737913,1494.656404,,1731.918756,980.7418232
2164.49018,1552.0311,2028.38059,1250.953854,961.1096774,,851.5367965,982.7243523
1586.598595,1319.16109,2011.761381,1096.941975,1442.157241,,1031.808405,1074.637975
2019.689807,1246.678317,1816.249449,1777.053883,1660.818695,,1320.994183,986.0468241
1768.393701,2252.648696,1505.891952,1318.068426,2101.34918,,1374.714107,1019.2475
1625.084894,2037.766789,1968.991273,1439.458661,1287.937174,,1143.123027,1169.703369
1724.769036,1766.075973,1981.133606,1141.701191,1011.698177,,1119.023349,1032.207219
2189.899934,1542.201993,1856.401671,1353.928084,2304.570896,,1495.30765,1135.519231
1879.491257,2424.452043,1157.554858,1480.339384,1345.277427,,1290.884399,1362.788166
1748.803922,1639.87862,1684.971295,1606.760551,2216.865818,,1583.063886,1155.92029
1263.937593,1414.112546,1574.104072,1175.912543,1393.843939,,1434.186433,1332.343534
1551.918175,1606.912867,1691.838975,1912.059658,1235.132593,,1212.315615,1446.383571
1352.847458,2071.078169,1487.403909,1610.786138,1127.875176,,1838.7102,858.1929825
1531.204843,1436.602305,1586.296409,1810.4939,1278.418904,,1251.357357,1207.513932
2101.085938,1971.704134,2499.416938,1290.777954,1332.216423,,1669.649418,965.4728682
1334.135484,2039.01196,1880.978826,1036.306299,1016.714154,,1421.393208,1771.800173
1697.812326,1409.437424,2159.774639,1451.171753,1667.636017,,1165.79569,1304.080372
1585.786089,1182.559036,1561.143446,1171.830783,1098.085331,,1247.747238,1305.069686
1661.178331,2058.147281,1441.57565,1596.27139,1263.937786,,1547.474772,1416.059984
1281.895113,1653.689482,1075.763966,1470.35787,1095.322107,,1398.345058,952.0988468
1227.520316,2208.385466,1467.196889,1470.282502,1113.268425,,1412.408315,1113.979266
1810.992148,1814.450032,1777.706271,1374.759323,1004.723511,,1078.707047,1369.948413
1424.935911,1602.381308,1672.5932,1810.114455,1460.111557,,1784.072421,1092.006018
1247.419402,1565.037951,1365.992175,1921.249107,1122.697845,,1281.084699,1049.265709
1906.690299,1658.532495,1759.308923,1354.781639,1745.371596,,1350.176791,1485.406467
1457.609459,1751.704188,1703.998926,1032.774538,1429.814594,,1221.580939,1375.510393
1455.685897,1599.554054,2369.299487,1226.798817,2092.504872,,1428.709018,1134.973064
1605.00941,1215.917476,1998.874747,1652.733634,1199.625674,,1308.749444,1648.445491
1494.677822,1470.232469,2045.272727,1604.092299,1190.153206,,1992.885475,1191.238798
2256.755963,1898.136037,1959.390588,1636.904437,1500.353499,,1339.560228,1556.807576
1467.255682,1668.281297,1543.447995,1190.171137,2222.319876,,1911.033549,1468.278283
1970.129614,1789.348397,1981.152485,1574.233306,1341.674221,,1372.879164,1291.747795
1018.264706,1901.997097,1650.76634,1530.346831,1298.112754,,1435.433873,998.7024106
1798.620795,1746.885989,2002.58457,1803.496537,1187.381174,,1203.712162,1427.330327
1712.503571,1690.894174,2048.457482,1378.144383,1338.446365,,1568.141573,1045.158375
1366.577661,1923.760027,1470.129795,1391.931193,924.2711477,,1194.857407,1446.969262
1411.275081,1879.397294,1942.762596,1548.633809,1336.185696,,1668.104306,1474.14875
2079.096199,1804.816667,1928.726702,1150.586271,1199.044213,,1127.094063,1141.46386
1949.74926,1834.576596,1746.475309,1255.358853,1162.051185,,1613.261317,1415.914609
2016.657639,1720.384334,1280.262658,1520.04391,1205.518529,,1784.152464,1124.316364
1412.678806,1832.241309,2256.008151,1326.127591,1237.835569,,2024.142363,1601.690945
1490.356897,1329.951137,1803.409696,1573.421466,1131.194765,,1228.136245,1823.346262
1888.821429,1486.667311,2106.287122,1558.007316,1134.461276,,1493.839286,957.6600442
1749.575371,1410.043979,2134.82593,1780.509935,1008.461676,,1617.434,943.555205
1820.562294,1606.65155,2259.821031,1344.077635,1317.111511,,1374.67052,1270.076774
1384.537887,1959.223404,2095.297706,1599.548813,1280.767873,,1210.983316,1294.84349
2442.114458,1810.826834,1711.150281,1059.286086,1019.929619,,1216.486697,1037.743802
1069.702899,1984.360908,2087.890348,1121.277992,1252.846213,,1893.598897,1628.965203
2227.877193,1664.88294,1624.564825,1364.564016,1447.993012,,1720.4,1150.509827
1182.242465,1679.77027,1514.391283,1199.693792,1266.876382,,1602.340374,1317.814015
1582.417623,1896.715453,2250.786397,1381.30877,1417.252374,,1890.771097,1387.461292
1822.170807,1735.154412,1807.036815,1326.856849,1118.827144,,1288.481863,1480.213781
1177.371725,1653.289103,1997.60119,2055.175758,1482.679985,,1198.945391,1400.357925
1223.073609,2550.555419,1827.072811,1346.235602,1153.92543,,1063.759055,1448.280522
1248.062011,1668.514189,2350.415423,1479.873929,1677.544792,,1777.585799,1281.836767
1663.694997,1788.904858,2052.936047,1517.822934,931.1965443,,1370.273071,1414.668194
2993.057831,1823.790778,1931.292765,1566.509315,1123.642583,,1293.427719,1446.329513
2575.929144,1905.823479,1693.85045,1621.977528,1234.904118,,2328.433918,1470.37781
1508.762806,1551.145401,1735.897904,1354.601605,1172.248655,,1505.941667,1722.25885
1675.909918,1889.289046,1944.345482,1344.866793,1181.12366,,1398.120653,1653.063765
1665.743043,1735.071832,1975.147891,1359.555791,924.6103896,,1653.492325,1171.808594
1924.526022,1943.729186,1628.835383,966.5308863,1323.684647,,1512.362832,1556.822197
1690.339112,1382.789058,1525.577855,1559.218503,1342.173345,,1509.528446,1346.632739
1936.349179,1577.603587,1590.744304,1361.509641,1485.120956,,1372.058346,1766.681282
1704.358503,1556.436123,2173.142769,1458.321328,1291.240012,,1511.881324,1359.244704
1407.726589,1526.41082,1970.363704,2083.471049,985.5408689,,2044.79723,1661.28752
1584.623346,2115.394937,1559.27333,1179.001474,1514.612836,,1291.539251,1458.843703
2155.122905,1667.015912,2179.358037,1254.374241,1243.018384,,1439.86372,956.0244755
1658.833558,1327.893665,1984.117647,1626.48312,1294.922811,,1487.654503,1088.356052
2055.317613,2762.43126,2232.116354,1183.45056,1833.037059,,1357.10589,1399.842644
2337.61347,1523.438254,1573.388171,1881.345421,1141.370925,,1075.198442,1454.262089
1553.301186,1920.888106,2957.40068,2481.766325,1502.603589,,1151.759858,1420.077869
2526.634599,1607.169879,1724.103779,1631.393028,1199.995691,,2007.874112,1311.200653
1546.306452,1548.424142,1530.242259,1452.276091,1484.916504,,1763.142281,1520.222555
1288.287513,1575.837928,1416.458831,2073.733541,1231.482995,,1182.019575,1991.821072
2285.607021,1543.300497,1669.971459,1277.397911,2677.235407,,1572.456024,1342.424267
1861.61973,1335.830743,1497.706637,1372.324772,1290.24275,,1612.824869,1512.611012
1645.208965,1484.527446,1505.494577,1176.065073,,,1766.375738,1147.469579
1323.333333,1237.853714,1779.198048,1516.821532,,,1360.074389,1493.378747
2364.159437,1648.142064,2511.682721,1213.917298,,,2134.188962,2000.200733
1729.977698,1553.881073,2164.543846,1502.683377,,,1428.687424,2735.114173
1573.071921,1522.486401,2443.659574,1497.869537,,,2355.106727,1450.709076
1608.079948,1929.346429,2480.065613,1434.007227,,,2143.022069,1120.893333
2031.746334,2345.672818,1942.484399,2156.930101,,,1322.373908,1524.197917
1600.733675,2019.332858,1886.796156,1498.82691,,,1325.035511,1476.39363
1520.363275,1544.421548,1640.449564,1202.737847,,,1515.115746,1100.123249
1461.279018,1515.865613,3568.088559,1457.471488,,,1806.026681,1311.026902
2554.403774,1524.202469,1962.450748,1085.605285,,,1620.447205,1547.186952
2545.798298,1652.955621,1948.774086,1236.156672,,,1105.932275,1283.271671
1759.206166,1470.539863,1538.179715,1929.883347,,,1650.267309,1146.586175
1252.844334,1290.346997,2082.697469,1253.534266,,,1793.277435,1264.180952
2740.191781,1904.604671,1774.53886,1607.088542,,,1552.791522,1370.259361
1513.943337,1920.36906,1782.238398,1374.230876,,,1504.843691,1379.564005
2354.483967,1599.597297,2252.609071,1820.268764,,,1591.090909,1183.574812
1158.387029,1292.413704,1912.781226,967.2693498,,,2365.917631,1983.046779
1601.075868,1473.250313,2241.837491,1889.727528,,,1135.425181,1528.301518
1218.440329,1613.524083,1992.395052,1451.547119,,,1214.121688,1267.375194
1366.291454,1390.489861,2110.366935,1110.711506,,,1668.5,1078.735849
1067.915761,1706.338471,1234.368754,1094.095772,,,1568.247532,1189.232271
1471.382514,1050.325926,1867.062827,1147.597652,,,1503.406452,1055.502543
990.7217235,1239.965147,1527.939768,962.193154,,,1113.343693,1212.064516
1584.735382,1513.692385,1424.020519,993.7270492,,,1150.238668,1759.540278
1542.107229,1654.874449,2312.637863,908.0791476,,,1736.206783,1303.017572
1837.345019,1331.402149,1374.077348,1280.345469,,,1585.606044,1496.954503
1528.235409,1302.231533,1420.756069,2168.659449,,,1131.558155,1240.571429
1869.331004,1634.215847,2663.135135,1713.911978,,,1499.52996,1001.41181
1875.310054,1167.133425,2193.529155,1208.103194,,,1086.294872,1471.898168
1187.354128,1405.314792,1714.964824,1712.096924,,,1523.393137,1333.052786
1389.32338,1315.027211,2140.823587,1043.126769,,,1353.299346,1252.058944
1290.198604,1215.940657,2097.440653,943.6904762,,,1099.441741,1755.273543
1532.202845,1459.385131,1855.06685,1347.018918,,,1450.931594,1309.031164
1266.944954,1011.413361,2082,1783.215199,,,2565.736264,1278.926512
1178.350399,1445.598115,1611.887204,1205.133091,,,1483.081209,1258.479538
1196.61116,965.1106061,1427.73689,1088.220123,,,1053.054739,1957.837029
1038.727273,,1538.094421,973.26762,,,1244.602776,1359.494787
1295.230143,,2084.791191,1181.907692,,,1558.655229,1550.457627
1315.864845,,1345.008902,1041.036107,,,2603.004419,1728.646833
1904.272679,,1212.061562,898.9453125,,,1383.46797,1353.227205
1881.254758,,1831.625276,1096.525801,,,1014.610644,1789.5771
1351.825575,,1679.721477,1423.254286,,,1328.378635,1325.339339
1559.249249,,1449.246321,1035.424226,,,1754.785577,973.0967742
1471.150168,,1770.310135,995.9989507,,,1000.24618,1197.795495
1111.02509,,2252.201359,1964.186428,,,1519.946448,1160.115828
952.4125,,1933.314783,2049.549805,,,1319.941904,1573.773044
1051.415094,,1424.695918,1481.242069,,,1635.714164,1160.043478
1246.169978,,1505.116085,1472.597038,,,1187.640919,1171.590286
1388.152762,,1811.543448,1581.617493,,,1306.874001,1407.584615
1012.814388,,2111.994514,1589.877863,,,1665.587966,1476.179744
1222.172845,,1027.195701,1371.119877,,,870.9122807,1410.7235
1077.192429,,1202.688377,1829.648461,,,2051.007278,1080.776068
1026.320343,,1476.311953,1774.370023,,,1116.723618,1452.508119
1805.259016,,1703.94426,1911.755814,,,1062.515789,1307.098958
1161.055197,,879.9548611,2113.52774,,,1084.850617,1036.433257
998.3525641,,1780.573367,1341.546313,,,889.5097276,1444.223757
945.5414847,,2057.393485,1248.727001,,,848.8461538,1643.930401
1024.675857,,1497.021277,998.2986577,,,1308.688596,1544.75826
1410.408556,,1406.121415,1316.603425,,,1375.106641,1212.737312
1007.053176,,1188.446686,1456.249674,,,1420.138686,916.8067227
1430.236111,,1129.272462,1161.12648,,,1214.753947,1416.063768
1205.79404,,1079.396902,1015.743446,,,1131.054029,1223.555921
995.4403341,,1527.108581,1123.438309,,,1334.218558,828.3055556
904.35,,1288.362536,1441.771752,,,1165.277052,991.475162
1452.825587,,971.3303342,1282.966763,,,1240.325467,970.4070946
1040.15764,,1131.414687,1224.041919,,,1358.886994,882.8428571
1055.257639,,1018.405578,934.4413919,,,1373.774427,925.5569044
1400.680316,,1620.519348,1247.616763,,,1384.546301,1026.521277
980.1736334,,1442.097436,1509.48184,,,1246.689555,1144.901227
960.3418079,,2343.392386,1904.874263,,,1566.815767,968.6160714
1079.633399,,1073.351095,1047.617472,,,1679.698953,900.7610619
992.7662771,,1021.529481,1760.758173,,,1446.596868,1146.316794
964.9866962,,1078.281933,1012.272777,,,1108.845887,1046.162162
1245.121739,,2769.609864,1096.925738,,,1319.830085,957.6868251
1201.345607,,1350.541469,1475.45197,,,1443.539959,983.524932
1534.118236,,1907.144287,1267.464797,,,1045.873311,903.2840532
1467.339468,,1496.716286,1268.30303,,,1296.528026,877.9909228
1508.474187,,942.2340426,1672.115807,,,1087.71598,1108.347287
1138.333017,,1311.737832,1515.92,,,2033.795782,1198.470246
925.4772727,,1376.136921,1307.045302,,,1203.817542,1176.756295
1476.150672,,1137.90131,1389.371044,,,1327.034505,1004.8
1302.74434,,964.0282486,1917.635452,,,1438.72987,1119.172686
1012.642012,,1143.943842,1552.661128,,,1587.295226,1306.779453
1296.082668,,956.7887931,1062.56593,,,1336.748638,990.0728617
1760.34964,,2043.530645,1084.009143,,,1223.042952,1013.234558
1343.871663,,1020.879815,1290.918455,,,1474.005929,1202.770173
1374.91341,,1032.829446,1567.340445,,,1005.184615,1313.227087
1376.041546,,2182.338061,1728.801198,,,1081.443844,2133.3483
1635.157655,,1268.432537,1580.097888,,,1239.039044,1414.532698
1368.201154,,997.0608108,1905.659555,,,1173.342,1128.418803
1535.237845,,1185.095355,1961.603583,,,1522.495115,2429.615576
1608.02975,,1252.006627,1554.469436,,,1498.002847,1004.129428
1724.109034,,1215.696351,1828.500782,,,1010.937914,1263.14631
1221.779736,,1337.560956,1750.084136,,,1128.606075,1167.469657
1047.518675,,3437.832685,1723.523292,,,1118.584791,1169.94382
1457.788148,,3055.911493,1142.232232,,,1294.137418,1062.105136
970.4185594,,1547.396688,1320.835106,,,1348.103555,1134.317873
2266.607347,,1277.028916,1570.572145,,,968.676007,1237.614857
1797.198516,,885.9473684,1772.557469,,,1651.961931,1471.561755
2030.639544,,1374.981222,1394.854706,,,1328.313214,1188.994685
1065.736177,,1802.020772,1023.529534,,,1765.279482,1651.768174
1797.754433,,1110.010514,1820.135717,,,1143.738057,1420.89169
1453.488372,,1318.46918,1260.598731,,,1410.704248,1206.861988
943.8760908,,1288.013228,1409.905374,,,1186.170259,1878.230093
1465.011075,,1677.992665,1353.837696,,,1225.843144,1183.468882
1341.080634,,1263.140859,1050.25285,,,1212.600991,1433.708847
1388.958515,,2056.243351,1588.7738,,,1553.262861,1197.406007
1326.875221,,1799.808664,1400.40732,,,1070.452519,1407.52845
1853.123954,,1317.633914,1451.969107,,,1418.090627,1530.775268
2555.759058,,1127.946446,1252.471762,,,1355.588365,1436.989712
1821.635301,,1250.106707,1621.199597,,,1611.636752,2082.480895
1176.123348,,2635.478412,968.5261368,,,1249.522819,1674.070742
2093.464939,,1600.865523,1435.770418,,,1455.306707,1394.520518
2212.363704,,1788.546739,1457.724179,,,1418.026676,1287.073782
1662.356383,,1091.973516,960.223176,,,1050.518158,2319.998637
1627.869634,,1713.142125,1350.414802,,,1160.741956,1509.867073
1528.885932,,1897.566722,1077.743865,,,1296.543912,1678.472698
1515.522408,,1238.23589,1483.007005,,,1252.677282,1471.952381
1843.116564,,1024.910373,1433.319295,,,1462.798195,1279.450635
1710.170819,,1347.571264,1345.607617,,,1673.716301,1392.135635
1283.579609,,1554.668807,2270.71209,,,1097.380299,1388.12544
1000.561684,,1726.25188,1345.376706,,,1472.531975,1121.084079
1830.728758,,2360.103904,1636.021618,,,1304.612949,1584.733891
1272.448887,,2076.571933,1047.656594,,,1752.43594,1139.141892
2019.962264,,1368.341449,996.5858676,,,1228.09481,1508.274467
1508.123537,,1132.480603,1275.293409,,,1363.505535,1681.132619
1199.321224,,1675.503885,1470.664311,,,1228.794075,1663.772677
1018.334875,,2059.692837,1336.98153,,,1909.965208,1342.176888
1373.503102,,1515.024478,1586.077176,,,929.2385787,1322.655658
2061.488688,,1295.18686,1173.958333,,,1663.809859,1561.889222
1217.896658,,2011.757806,1564.344774,,,2088.261997,1378.244101
2116.147887,,1365.072368,1479.17444,,,1931.428663,2658.028478
1602.641569,,1540.196535,1351.727957,,,1082.474003,1691.071345
1658.097876,,1204.082437,1296.992053,,,1452.36715,1185.194044
1620.573568,,1837.52349,1989.140221,,,1431.337881,1833.755695
1292.946522,,2734.253036,1325.232244,,,2075.708661,1772.828617
1910.900356,,1427.330055,1330.150522,,,1293.65791,1992.19195
1724.944134,,1343.460717,1257.008065,,,1255.88835,1660.724005
1439.016716,,1557.822312,1768.837689,,,1426.773012,1306.814229
1457.157396,,2259.686217,1935.091048,,,1307.608217,1575.149667
1806.381085,,1577.857471,1627.517739,,,1337.699322,1101.761084
2468.755944,,1384.908795,1495.786147,,,1709.454098,1390.198355
1844.024691,,1595.965631,1119.177006,,,1502.682635,1401.644429
1116.651832,,1749.413341,1178.274136,,,1339.869427,1197.732678
2224.338983,,2190.420103,1056.532895,,,1680.25669,1267.461431
2892.892925,,1077.277234,1406.323545,,,1906.151151,1297.686775
1774.656885,,1571.697072,1209.620129,,,1629.075736,1891.688416
1176.955832,,1680.937792,1069.200476,,,1946.918041,1089.28022
1623.159412,,1519.713791,1550.743813,,,1441.922326,1145.357768
2104.024272,,1578.218164,1242.822955,,,1114.660237,1087.469755
1390.322703,,1902.179535,1781.945872,,,1135.486244,1397.053058
2001.684091,,3106.803908,1640.587726,,,1943.971769,1709.963797
1087.763441,,1526.216683,1279.988447,,,1714.409141,1291.11352
1956.465753,,1359.899601,1261.748862,,,1204.907971,1315.060738
1658.544206,,1359.776834,1050.920777,,,1629.70295,1161.458537
1852.293548,,1693.949847,1446.296992,,,1634.371901,1650.360924
2449.650146,,1911.540491,1501.377608,,,2014.218978,1112.542725
2744.083774,,1584.083213,1691.595177,,,1524.99247,1137.420464
1809.270449,,2040.183602,1428.855248,,,1546.624753,1268.431517
1941.855517,,1874.31725,928.997449,,,1567.167966,1111.673902
2319.359564,,1453.332195,1557.578235,,,1728.877451,1581.633233
1772.093146,,1665.148707,1212.064306,,,1411.425987,1249.790251
2185.463517,,2007.550075,1583.589623,,,1813.384615,1294.688142
1668.774324,,1640.460396,1270.062222,,,1380.373626,1166.80468
1598.937313,,1170.947149,1724.068493,,,1567.298433,2050.761545
1079.495733,,1379.795944,1141.156764,,,1308.847917,1840.561106
1796.145813,,2407.537349,1107.552339,,,1270.09209,1110.337232
2446.381279,,1613.714022,1625.110434,,,1354.410737,1079.732813
1491.337336,,1303.109391,1245.563708,,,1685.422951,1192.062061
1788.854096,,1438.269079,1400.646431,,,1969.364893,1224.352073
2176.588498,,2337.192547,1192.084633,,,1493.840166,1571.959703
1847.937204,,1465.925606,1714.564374,,,1327.692908,2155.959966
1387.084485,,2207.228862,1566.931885,,,2028.894622,1214.99171
2677.747021,,1553.747461,1068.724794,,,1217.909501,995.2200647
1425.10299,,2090.700779,1246.799489,,,2048.8316,1129.764337
1142.502657,,2009.629492,1561.827397,,,1591.156793,1111.350181
1857.04345,,2202.182514,1582.050088,,,1152.162903,1211.729517
1432.616799,,1669.854206,1520.98994,,,1275.698054,941.7233429
1069.116883,,1559.450382,901.6214405,,,1321.402022,1640.936667
1639.177329,,1550.55905,1374.768171,,,1469.674107,1177.235398
2259.436995,,2789.017796,1933.121871,,,1192.229826,1355.249209
1380.142048,,1286.739576,1597.004391,,,1534.928307,2084.381204
921.6730524,,2599.337139,1149.885519,,,1554.109195,1198.397516
1784.317168,,1397.401947,1095.826052,,,1721.660823,1334.083231
1896.937002,,2267.423034,2566.561097,,,1585.727342,1329.12172
1470.019903,,1925.581541,909.4363328,,,1453.1794,1095.760644
2449.058144,,1789.694001,1471.440066,,,1342.687894,1110.769737
2010.817884,,1829.608346,1170.970648,,,1531.962471,1605.520784
1810.047368,,1848.326316,1190.04548,,,1205.772789,1214.882397
2027.404376,,2120.204686,1488.453395,,,1008.955492,1356.183673
2494.150672,,1686.595506,1475.367547,,,1708.58883,1390.87028
1564.691339,,1590.053517,1357.940618,,,1528.714391,1145.983482
1894.766541,,1666.665303,1348.922133,,,1240.725552,1089.611594
2812.906913,,1674.839397,1592.18787,,,1409.397965,1197.955909
1543.725917,,1674.272346,2224.204452,,,1301.530781,1675.260534
1820.793597,,2348.15462,1456.535917,,,1837.996676,1173.585242
2393.341877,,1731.294766,1878.407991,,,1331.604152,1058.417538
1884.817293,,1609.055504,1428.01915,,,1454.865031,888.5392308
1828.915485,,3020.639024,1129.377516,,,1419.423247,1075.657143
1878.110274,,1945.569195,1258.18968,,,1226.831522,930.5956989
2507.299827,,1758.914089,1859.382757,,,1158.86382,1116.783202
2095.876238,,2697.091326,1409.148462,,,1238.845259,1072.115836
1441.53837,,1484.932185,1187.984098,,,1108.154096,926.2608173
1528.120592,,2413.263061,1747.559606,,,1360.105637,1256.769918
1706.489641,,1744.900367,1552.483305,,,1604.776246,977.7505376
1220.886983,,2589.0199,1148.785877,,,1049.048494,890.967128
