Well ,Colony,Cell.count,Time.day,Erl,CHX,FSK,TRM,17A,Plate
C08,K,36,4,3,0,0,50,0,2
C08,K,32,5,3,0,0,50,0,2
C08,K,27,6,3,0,0,50,0,2
C08,K,23,7,3,0,0,50,0,2
C08,K,24,8,3,0,0,50,0,2
C08,K,22,9,3,0,0,50,0,2
C08,K,20,10,3,0,0,50,0,2
C08,L,33,0,3,0,0,50,0,2
C08,L,48,1,3,0,0,50,0,2
C08,L,42,2,3,0,0,50,0,2
C08,L,37,3,3,0,0,50,0,2
C08,L,24,4,3,0,0,50,0,2
C08,L,13,5,3,0,0,50,0,2
C08,L,13,6,3,0,0,50,0,2
C08,L,7,7,3,0,0,50,0,2
C08,L,7,8,3,0,0,50,0,2
C08,L,7,9,3,0,0,50,0,2
C08,L,4,10,3,0,0,50,0,2
C08,M,31,0,3,0,0,50,0,2
C08,M,50,1,3,0,0,50,0,2
C08,M,60,2,3,0,0,50,0,2
C08,M,60,3,3,0,0,50,0,2
C08,M,36,4,3,0,0,50,0,2
C08,M,28,5,3,0,0,50,0,2
C08,M,22,6,3,0,0,50,0,2
C08,M,3,7,3,0,0,50,0,2
C08,M,1,8,3,0,0,50,0,2
C08,M,1,9,3,0,0,50,0,2
C08,M,0,10,3,0,0,50,0,2
C08,N,11,0,3,0,0,50,0,2
C08,N,14,1,3,0,0,50,0,2
C08,N,12,2,3,0,0,50,0,2
C08,N,12,3,3,0,0,50,0,2
C08,N,8,4,3,0,0,50,0,2
C08,N,8,5,3,0,0,50,0,2
C08,N,7,6,3,0,0,50,0,2
C08,N,6,7,3,0,0,50,0,2
C08,N,9,8,3,0,0,50,0,2
C08,N,9,9,3,0,0,50,0,2
C08,N,8,10,3,0,0,50,0,2
C08,O,29,0,3,0,0,50,0,2
C08,O,38,1,3,0,0,50,0,2
C08,O,35,2,3,0,0,50,0,2
C08,O,19,3,3,0,0,50,0,2
C08,O,4,4,3,0,0,50,0,2
C08,O,3,5,3,0,0,50,0,2
C08,O,3,6,3,0,0,50,0,2
C08,O,0,7,3,0,0,50,0,2
C08,O,0,8,3,0,0,50,0,2
C08,O,1,9,3,0,0,50,0,2
C08,O,0,10,3,0,0,50,0,2
C08,P,50,0,3,0,0,50,0,2
C08,P,72,1,3,0,0,50,0,2
C08,P,73,2,3,0,0,50,0,2
C08,P,60,3,3,0,0,50,0,2
C08,P,53,4,3,0,0,50,0,2
C08,P,45,5,3,0,0,50,0,2
C08,P,38,6,3,0,0,50,0,2
C08,P,29,7,3,0,0,50,0,2
C08,P,27,8,3,0,0,50,0,2
C08,P,26,9,3,0,0,50,0,2
C08,P,21,10,3,0,0,50,0,2
C08,Q,22,0,3,0,0,50,0,2
C08,Q,15,1,3,0,0,50,0,2
C08,Q,18,2,3,0,0,50,0,2
C08,Q,14,3,3,0,0,50,0,2
C08,Q,7,4,3,0,0,50,0,2
C08,Q,6,5,3,0,0,50,0,2
C08,Q,3,6,3,0,0,50,0,2
C08,Q,0,7,3,0,0,50,0,2
C08,Q,0,8,3,0,0,50,0,2
C08,Q,0,9,3,0,0,50,0,2
C08,Q,0,10,3,0,0,50,0,2
C08,R,32,0,3,0,0,50,0,2
C08,R,54,1,3,0,0,50,0,2
C08,R,56,2,3,0,0,50,0,2
C08,R,52,3,3,0,0,50,0,2
C08,R,41,4,3,0,0,50,0,2
C08,R,37,5,3,0,0,50,0,2
C08,R,31,6,3,0,0,50,0,2
C08,R,30,7,3,0,0,50,0,2
C08,R,29,8,3,0,0,50,0,2
C08,R,32,9,3,0,0,50,0,2
C08,R,32,10,3,0,0,50,0,2
C08,S,19,0,3,0,0,50,0,2
C08,S,40,1,3,0,0,50,0,2
C08,S,54,2,3,0,0,50,0,2
C08,S,55,3,3,0,0,50,0,2
C08,S,8,4,3,0,0,50,0,2
C08,S,7,5,3,0,0,50,0,2
C08,S,5,6,3,0,0,50,0,2
C08,S,5,7,3,0,0,50,0,2
C08,S,5,8,3,0,0,50,0,2
C08,S,6,9,3,0,0,50,0,2
C08,S,4,10,3,0,0,50,0,2
C08,T,37,0,3,0,0,50,0,2
C08,T,61,1,3,0,0,50,0,2
C08,T,71,2,3,0,0,50,0,2
C08,T,69,3,3,0,0,50,0,2
C08,T,61,4,3,0,0,50,0,2
C08,T,38,5,3,0,0,50,0,2
C08,T,28,6,3,0,0,50,0,2
C08,T,13,7,3,0,0,50,0,2
C08,T,12,8,3,0,0,50,0,2
C08,T,8,9,3,0,0,50,0,2
C08,T,6,10,3,0,0,50,0,2
C08,U,63,0,3,0,0,50,0,2
C08,U,117,1,3,0,0,50,0,2
C08,U,132,2,3,0,0,50,0,2
C08,U,143,3,3,0,0,50,0,2
C08,U,103,4,3,0,0,50,0,2
C08,U,75,5,3,0,0,50,0,2
C08,U,65,6,3,0,0,50,0,2
C08,U,56,7,3,0,0,50,0,2
C08,U,50,8,3,0,0,50,0,2
C08,U,39,9,3,0,0,50,0,2
C08,U,18,10,3,0,0,50,0,2
C08,V,24,0,3,0,0,50,0,2
C08,V,35,1,3,0,0,50,0,2
C08,V,31,2,3,0,0,50,0,2
C08,V,37,3,3,0,0,50,0,2
C08,V,21,4,3,0,0,50,0,2
C08,V,21,5,3,0,0,50,0,2
C08,V,12,6,3,0,0,50,0,2
C08,V,6,7,3,0,0,50,0,2
C08,V,5,8,3,0,0,50,0,2
C08,V,4,9,3,0,0,50,0,2
C08,V,2,10,3,0,0,50,0,2
C08,W,16,0,3,0,0,50,0,2
C08,W,27,1,3,0,0,50,0,2
C08,W,18,2,3,0,0,50,0,2
C08,W,17,3,3,0,0,50,0,2
C08,W,6,4,3,0,0,50,0,2
C08,W,7,5,3,0,0,50,0,2
C08,W,6,6,3,0,0,50,0,2
C08,W,6,7,3,0,0,50,0,2
C08,W,6,8,3,0,0,50,0,2
C08,W,6,9,3,0,0,50,0,2
C08,W,4,10,3,0,0,50,0,2
C09,A,21,0,3,0,0,50,0,2
C09,A,38,1,3,0,0,50,0,2
C09,A,43,2,3,0,0,50,0,2
C09,A,45,3,3,0,0,50,0,2
C09,A,39,4,3,0,0,50,0,2
C09,A,32,5,3,0,0,50,0,2
C09,A,38,6,3,0,0,50,0,2
C09,A,28,7,3,0,0,50,0,2
C09,A,32,8,3,0,0,50,0,2
C09,A,30,9,3,0,0,50,0,2
C09,A,34,10,3,0,0,50,0,2
C09,AA,15,0,3,0,0,50,0,2
C09,AA,22,1,3,0,0,50,0,2
C09,AA,21,2,3,0,0,50,0,2
C09,AA,15,3,3,0,0,50,0,2
C09,AA,12,4,3,0,0,50,0,2
C09,AA,9,5,3,0,0,50,0,2
C09,AA,10,6,3,0,0,50,0,2
C09,AA,3,7,3,0,0,50,0,2
C09,AA,3,8,3,0,0,50,0,2
C09,AA,3,9,3,0,0,50,0,2
C09,AA,1,10,3,0,0,50,0,2
C09,AB,58,0,3,0,0,50,0,2
C09,AB,80,1,3,0,0,50,0,2
C09,AB,93,2,3,0,0,50,0,2
C09,AB,81,3,3,0,0,50,0,2
C09,AB,60,4,3,0,0,50,0,2
C09,AB,55,5,3,0,0,50,0,2
C09,AB,46,6,3,0,0,50,0,2
C09,AB,26,7,3,0,0,50,0,2
C09,AB,38,8,3,0,0,50,0,2
C09,AB,40,9,3,0,0,50,0,2
C09,AB,38,10,3,0,0,50,0,2
C09,B,55,0,3,0,0,50,0,2
C09,B,94,1,3,0,0,50,0,2
C09,B,106,2,3,0,0,50,0,2
C09,B,106,3,3,0,0,50,0,2
C09,B,98,4,3,0,0,50,0,2
C09,B,97,5,3,0,0,50,0,2
C09,B,99,6,3,0,0,50,0,2
C09,B,91,7,3,0,0,50,0,2
C09,B,93,8,3,0,0,50,0,2
C09,B,93,9,3,0,0,50,0,2
C09,B,89,10,3,0,0,50,0,2
C09,C,47,0,3,0,0,50,0,2
C09,C,75,1,3,0,0,50,0,2
C09,C,91,2,3,0,0,50,0,2
C09,C,93,3,3,0,0,50,0,2
C09,C,94,4,3,0,0,50,0,2
C09,C,94,5,3,0,0,50,0,2
C09,C,93,6,3,0,0,50,0,2
C09,C,77,7,3,0,0,50,0,2
C09,C,84,8,3,0,0,50,0,2
C09,C,78,9,3,0,0,50,0,2
C09,C,50,10,3,0,0,50,0,2
C09,D,13,0,3,0,0,50,0,2
C09,D,23,1,3,0,0,50,0,2
C09,D,20,2,3,0,0,50,0,2
C09,D,11,3,3,0,0,50,0,2
C09,D,9,4,3,0,0,50,0,2
C09,D,9,5,3,0,0,50,0,2
C09,D,8,6,3,0,0,50,0,2
C09,D,6,7,3,0,0,50,0,2
C09,D,6,8,3,0,0,50,0,2
C09,D,6,9,3,0,0,50,0,2
C09,D,6,10,3,0,0,50,0,2
C09,E,36,0,3,0,0,50,0,2
C09,E,60,1,3,0,0,50,0,2
C09,E,62,2,3,0,0,50,0,2
C09,E,65,3,3,0,0,50,0,2
C09,E,59,4,3,0,0,50,0,2
C09,E,54,5,3,0,0,50,0,2
C09,E,53,6,3,0,0,50,0,2
C09,E,41,7,3,0,0,50,0,2
C09,E,36,8,3,0,0,50,0,2
C09,E,31,9,3,0,0,50,0,2
C09,E,15,10,3,0,0,50,0,2
C09,F,53,0,3,0,0,50,0,2
C09,F,82,1,3,0,0,50,0,2
C09,F,112,2,3,0,0,50,0,2
C09,F,108,3,3,0,0,50,0,2
C09,F,81,4,3,0,0,50,0,2
C09,F,70,5,3,0,0,50,0,2
C09,F,67,6,3,0,0,50,0,2
C09,F,32,7,3,0,0,50,0,2
C09,F,31,8,3,0,0,50,0,2
C09,F,26,9,3,0,0,50,0,2
C09,F,18,10,3,0,0,50,0,2
C09,G,30,0,3,0,0,50,0,2
C09,G,54,1,3,0,0,50,0,2
C09,G,56,2,3,0,0,50,0,2
C09,G,51,3,3,0,0,50,0,2
C09,G,42,4,3,0,0,50,0,2
C09,G,36,5,3,0,0,50,0,2
C09,G,34,6,3,0,0,50,0,2
C09,G,22,7,3,0,0,50,0,2
C09,G,24,8,3,0,0,50,0,2
C09,G,23,9,3,0,0,50,0,2
C09,G,13,10,3,0,0,50,0,2
C09,H,19,0,3,0,0,50,0,2
C09,H,26,1,3,0,0,50,0,2
C09,H,39,2,3,0,0,50,0,2
C09,H,38,3,3,0,0,50,0,2
C09,H,39,4,3,0,0,50,0,2
C09,H,35,5,3,0,0,50,0,2
C09,H,26,6,3,0,0,50,0,2
C09,H,15,7,3,0,0,50,0,2
C09,H,16,8,3,0,0,50,0,2
C09,H,11,9,3,0,0,50,0,2
C09,H,7,10,3,0,0,50,0,2
C09,I,30,0,3,0,0,50,0,2
C09,I,56,1,3,0,0,50,0,2
C09,I,94,2,3,0,0,50,0,2
C09,I,82,3,3,0,0,50,0,2
C09,I,62,4,3,0,0,50,0,2
C09,I,56,5,3,0,0,50,0,2
C09,I,40,6,3,0,0,50,0,2
C09,I,6,7,3,0,0,50,0,2
C09,I,5,8,3,0,0,50,0,2
C09,I,5,9,3,0,0,50,0,2
C09,I,1,10,3,0,0,50,0,2
C09,J,17,0,3,0,0,50,0,2
C09,J,22,1,3,0,0,50,0,2
C09,J,22,2,3,0,0,50,0,2
C09,J,22,3,3,0,0,50,0,2
C09,J,23,4,3,0,0,50,0,2
C09,J,17,5,3,0,0,50,0,2
C09,J,18,6,3,0,0,50,0,2
C09,J,12,7,3,0,0,50,0,2
C09,J,11,8,3,0,0,50,0,2
C09,J,10,9,3,0,0,50,0,2
C09,J,5,10,3,0,0,50,0,2
C09,K,36,0,3,0,0,50,0,2
C09,K,56,1,3,0,0,50,0,2
C09,K,99,2,3,0,0,50,0,2
C09,K,101,3,3,0,0,50,0,2
C09,K,95,4,3,0,0,50,0,2
C09,K,82,5,3,0,0,50,0,2
C09,K,75,6,3,0,0,50,0,2
C09,K,43,7,3,0,0,50,0,2
C09,K,40,8,3,0,0,50,0,2
C09,K,38,9,3,0,0,50,0,2
C09,K,35,10,3,0,0,50,0,2
C09,L,29,0,3,0,0,50,0,2
C09,L,45,1,3,0,0,50,0,2
C09,L,54,2,3,0,0,50,0,2
C09,L,37,3,3,0,0,50,0,2
C09,L,22,4,3,0,0,50,0,2
C09,L,10,5,3,0,0,50,0,2
C09,L,9,6,3,0,0,50,0,2
C09,L,0,7,3,0,0,50,0,2
C09,L,0,8,3,0,0,50,0,2
C09,L,0,9,3,0,0,50,0,2
C09,L,0,10,3,0,0,50,0,2
C09,M,11,0,3,0,0,50,0,2
C09,M,21,1,3,0,0,50,0,2
C09,M,30,2,3,0,0,50,0,2
C09,M,34,3,3,0,0,50,0,2
C09,M,30,4,3,0,0,50,0,2
C09,M,24,5,3,0,0,50,0,2
C09,M,18,6,3,0,0,50,0,2
C09,M,8,7,3,0,0,50,0,2
C09,M,7,8,3,0,0,50,0,2
C09,M,4,9,3,0,0,50,0,2
C09,M,2,10,3,0,0,50,0,2
C09,N,21,0,3,0,0,50,0,2
C09,N,28,1,3,0,0,50,0,2
C09,N,31,2,3,0,0,50,0,2
C09,N,25,3,3,0,0,50,0,2
C09,N,18,4,3,0,0,50,0,2
C09,N,13,5,3,0,0,50,0,2
C09,N,9,6,3,0,0,50,0,2
C09,N,5,7,3,0,0,50,0,2
C09,N,4,8,3,0,0,50,0,2
C09,N,4,9,3,0,0,50,0,2
C09,N,3,10,3,0,0,50,0,2
C09,O,26,0,3,0,0,50,0,2
C09,O,33,1,3,0,0,50,0,2
C09,O,41,2,3,0,0,50,0,2
C09,O,35,3,3,0,0,50,0,2
C09,O,19,4,3,0,0,50,0,2
C09,O,17,5,3,0,0,50,0,2
C09,O,15,6,3,0,0,50,0,2
C09,O,4,7,3,0,0,50,0,2
C09,O,6,8,3,0,0,50,0,2
C09,O,6,9,3,0,0,50,0,2
C09,O,8,10,3,0,0,50,0,2
C09,P,25,0,3,0,0,50,0,2
C09,P,37,1,3,0,0,50,0,2
C09,P,34,2,3,0,0,50,0,2
C09,P,22,3,3,0,0,50,0,2
C09,P,11,4,3,0,0,50,0,2
C09,P,11,5,3,0,0,50,0,2
C09,P,8,6,3,0,0,50,0,2
C09,P,4,7,3,0,0,50,0,2
C09,P,3,8,3,0,0,50,0,2
C09,P,2,9,3,0,0,50,0,2
C09,P,0,10,3,0,0,50,0,2
C09,Q,18,0,3,0,0,50,0,2
C09,Q,20,1,3,0,0,50,0,2
C09,Q,10,2,3,0,0,50,0,2
C09,Q,7,3,3,0,0,50,0,2
C09,Q,5,4,3,0,0,50,0,2
C09,Q,4,5,3,0,0,50,0,2
C09,Q,4,6,3,0,0,50,0,2
C09,Q,2,7,3,0,0,50,0,2
C09,Q,2,8,3,0,0,50,0,2
C09,Q,2,9,3,0,0,50,0,2
C09,Q,1,10,3,0,0,50,0,2
C09,R,21,0,3,0,0,50,0,2
C09,R,36,1,3,0,0,50,0,2
C09,R,44,2,3,0,0,50,0,2
C09,R,37,3,3,0,0,50,0,2
C09,R,19,4,3,0,0,50,0,2
C09,R,17,5,3,0,0,50,0,2
C09,R,21,6,3,0,0,50,0,2
C09,R,5,7,3,0,0,50,0,2
C09,R,2,8,3,0,0,50,0,2
C09,R,3,9,3,0,0,50,0,2
C09,R,1,10,3,0,0,50,0,2
C09,S,20,0,3,0,0,50,0,2
C09,S,39,1,3,0,0,50,0,2
C09,S,64,2,3,0,0,50,0,2
C09,S,73,3,3,0,0,50,0,2
C09,S,65,4,3,0,0,50,0,2
C09,S,61,5,3,0,0,50,0,2
C09,S,60,6,3,0,0,50,0,2
C09,S,29,7,3,0,0,50,0,2
C09,S,27,8,3,0,0,50,0,2
C09,S,27,9,3,0,0,50,0,2
C09,S,18,10,3,0,0,50,0,2
C09,T,95,0,3,0,0,50,0,2
C09,T,157,1,3,0,0,50,0,2
C09,T,166,2,3,0,0,50,0,2
C09,T,137,3,3,0,0,50,0,2
C09,T,107,4,3,0,0,50,0,2
C09,T,81,5,3,0,0,50,0,2
C09,T,78,6,3,0,0,50,0,2
C09,T,31,7,3,0,0,50,0,2
C09,T,28,8,3,0,0,50,0,2
C09,T,28,9,3,0,0,50,0,2
C09,T,20,10,3,0,0,50,0,2
C09,U,22,0,3,0,0,50,0,2
C09,U,35,1,3,0,0,50,0,2
C09,U,41,2,3,0,0,50,0,2
C09,U,57,3,3,0,0,50,0,2
C09,U,48,4,3,0,0,50,0,2
C09,U,39,5,3,0,0,50,0,2
C09,U,41,6,3,0,0,50,0,2
C09,U,25,7,3,0,0,50,0,2
C09,U,22,8,3,0,0,50,0,2
C09,U,20,9,3,0,0,50,0,2
C09,U,13,10,3,0,0,50,0,2
C09,V,21,0,3,0,0,50,0,2
C09,V,25,1,3,0,0,50,0,2
C09,V,33,2,3,0,0,50,0,2
C09,V,28,3,3,0,0,50,0,2
C09,V,14,4,3,0,0,50,0,2
C09,V,15,5,3,0,0,50,0,2
C09,V,14,6,3,0,0,50,0,2
C09,V,5,7,3,0,0,50,0,2
C09,V,5,8,3,0,0,50,0,2
C09,V,5,9,3,0,0,50,0,2
C09,V,3,10,3,0,0,50,0,2
C09,W,19,0,3,0,0,50,0,2
C09,W,28,1,3,0,0,50,0,2
C09,W,33,2,3,0,0,50,0,2
C09,W,31,3,3,0,0,50,0,2
C09,W,31,4,3,0,0,50,0,2
C09,W,30,5,3,0,0,50,0,2
C09,W,27,6,3,0,0,50,0,2
C09,W,19,7,3,0,0,50,0,2
C09,W,18,8,3,0,0,50,0,2
C09,W,17,9,3,0,0,50,0,2
C09,W,16,10,3,0,0,50,0,2
C09,X,24,0,3,0,0,50,0,2
C09,X,25,1,3,0,0,50,0,2
C09,X,31,2,3,0,0,50,0,2
C09,X,24,3,3,0,0,50,0,2
C09,X,11,4,3,0,0,50,0,2
C09,X,10,5,3,0,0,50,0,2
C09,X,5,6,3,0,0,50,0,2
C09,X,2,7,3,0,0,50,0,2
C09,X,2,8,3,0,0,50,0,2
C09,X,1,9,3,0,0,50,0,2
C09,X,1,10,3,0,0,50,0,2
C09,Y,17,0,3,0,0,50,0,2
C09,Y,21,1,3,0,0,50,0,2
C09,Y,28,2,3,0,0,50,0,2
C09,Y,19,3,3,0,0,50,0,2
C09,Y,13,4,3,0,0,50,0,2
C09,Y,10,5,3,0,0,50,0,2
C09,Y,9,6,3,0,0,50,0,2
C09,Y,4,7,3,0,0,50,0,2
C09,Y,4,8,3,0,0,50,0,2
C09,Y,4,9,3,0,0,50,0,2
C09,Y,4,10,3,0,0,50,0,2
C09,Z,25,0,3,0,0,50,0,2
C09,Z,42,1,3,0,0,50,0,2
C09,Z,41,2,3,0,0,50,0,2
C09,Z,34,3,3,0,0,50,0,2
C09,Z,24,4,3,0,0,50,0,2
C09,Z,14,5,3,0,0,50,0,2
C09,Z,10,6,3,0,0,50,0,2
C09,Z,6,7,3,0,0,50,0,2
C09,Z,4,8,3,0,0,50,0,2
C09,Z,6,9,3,0,0,50,0,2
C09,Z,3,10,3,0,0,50,0,2
C10,A,20,0,0,0,0,0,0,2
C10,A,42,1,0,0,0,0,0,2
C10,A,67,2,0,0,0,0,0,2
C10,A,142,3,0,0,0,0,0,2
C10,B,10,0,0,0,0,0,0,2
C10,B,20,1,0,0,0,0,0,2
C10,B,30,2,0,0,0,0,0,2
C10,B,48,3,0,0,0,0,0,2
C10,C,35,0,0,0,0,0,0,2
C10,C,54,1,0,0,0,0,0,2
C10,C,97,2,0,0,0,0,0,2
C10,C,140,3,0,0,0,0,0,2
C10,D,19,0,0,0,0,0,0,2
C10,D,28,1,0,0,0,0,0,2
C10,D,41,2,0,0,0,0,0,2
C10,D,67,3,0,0,0,0,0,2
C10,E,39,0,0,0,0,0,0,2
C10,E,84,1,0,0,0,0,0,2
C10,E,154,2,0,0,0,0,0,2
C10,E,292,3,0,0,0,0,0,2
C10,F,32,0,0,0,0,0,0,2
C10,F,56,1,0,0,0,0,0,2
C10,F,98,2,0,0,0,0,0,2
C10,F,192,3,0,0,0,0,0,2
C10,G,27,0,0,0,0,0,0,2
C10,G,55,1,0,0,0,0,0,2
C10,G,99,2,0,0,0,0,0,2
C10,G,168,3,0,0,0,0,0,2
C10,H,27,0,0,0,0,0,0,2
C10,H,49,1,0,0,0,0,0,2
C10,H,89,2,0,0,0,0,0,2
C10,H,146,3,0,0,0,0,0,2
C10,I,20,0,0,0,0,0,0,2
C10,I,59,1,0,0,0,0,0,2
C10,I,112,2,0,0,0,0,0,2
C10,I,228,3,0,0,0,0,0,2
C10,J,35,0,0,0,0,0,0,2
C10,J,51,1,0,0,0,0,0,2
C10,J,92,2,0,0,0,0,0,2
C10,J,167,3,0,0,0,0,0,2
C10,K,23,0,0,0,0,0,0,2
C10,K,37,1,0,0,0,0,0,2
C10,K,67,2,0,0,0,0,0,2
C10,K,132,3,0,0,0,0,0,2
C10,L,51,0,0,0,0,0,0,2
C10,L,87,1,0,0,0,0,0,2
C10,L,140,2,0,0,0,0,0,2
C10,L,274,3,0,0,0,0,0,2
C10,M,37,0,0,0,0,0,0,2
C10,M,67,1,0,0,0,0,0,2
C10,M,123,2,0,0,0,0,0,2
C10,M,208,3,0,0,0,0,0,2
C10,N,56,0,0,0,0,0,0,2
C10,N,87,1,0,0,0,0,0,2
C10,N,181,2,0,0,0,0,0,2
C10,N,362,3,0,0,0,0,0,2
C10,O,25,0,0,0,0,0,0,2
C10,O,32,1,0,0,0,0,0,2
C10,O,45,2,0,0,0,0,0,2
C10,O,63,3,0,0,0,0,0,2
C10,P,42,0,0,0,0,0,0,2
C10,P,78,1,0,0,0,0,0,2
C10,P,145,2,0,0,0,0,0,2
C10,P,285,3,0,0,0,0,0,2
C10,Q,57,0,0,0,0,0,0,2
C10,Q,105,1,0,0,0,0,0,2
C10,Q,184,2,0,0,0,0,0,2
C10,Q,362,3,0,0,0,0,0,2
C10,R,37,0,0,0,0,0,0,2
C10,R,73,1,0,0,0,0,0,2
C10,R,134,2,0,0,0,0,0,2
C10,R,191,3,0,0,0,0,0,2
C10,S,57,0,0,0,0,0,0,2
C10,S,111,1,0,0,0,0,0,2
C10,S,219,2,0,0,0,0,0,2
C10,S,425,3,0,0,0,0,0,2
C10,T,25,0,0,0,0,0,0,2
C10,T,40,1,0,0,0,0,0,2
C10,T,65,2,0,0,0,0,0,2
C10,T,139,3,0,0,0,0,0,2
C10,U,32,0,0,0,0,0,0,2
C10,U,48,1,0,0,0,0,0,2
C10,U,89,2,0,0,0,0,0,2
C10,U,148,3,0,0,0,0,0,2
C11,A,22,0,3,0,0,0,0,2
C11,A,28,1,3,0,0,0,0,2
C11,A,30,2,3,0,0,0,0,2
C11,A,30,3,3,0,0,0,0,2
C11,A,27,4,3,0,0,0,0,2
C11,A,23,5,3,0,0,0,0,2
C11,A,21,6,3,0,0,0,0,2
C11,A,17,7,3,0,0,0,0,2
C11,A,15,8,3,0,0,0,0,2
C11,A,15,9,3,0,0,0,0,2
C11,A,10,10,3,0,0,0,0,2
C11,AA,30,0,3,0,0,0,0,2
C11,AA,46,1,3,0,0,0,0,2
C11,AA,53,2,3,0,0,0,0,2
C11,AA,59,3,3,0,0,0,0,2
C11,AA,64,4,3,0,0,0,0,2
C11,AA,59,5,3,0,0,0,0,2
C11,AA,53,6,3,0,0,0,0,2
C11,AA,36,7,3,0,0,0,0,2
C11,AA,36,8,3,0,0,0,0,2
C11,AA,29,9,3,0,0,0,0,2
C11,AA,18,10,3,0,0,0,0,2
C11,AB,42,0,3,0,0,0,0,2
C11,AB,72,1,3,0,0,0,0,2
C11,AB,96,2,3,0,0,0,0,2
C11,AB,96,3,3,0,0,0,0,2
C11,AB,78,4,3,0,0,0,0,2
C11,AB,65,5,3,0,0,0,0,2
C11,AB,56,6,3,0,0,0,0,2
C11,AB,48,7,3,0,0,0,0,2
C11,AB,44,8,3,0,0,0,0,2
C11,AB,38,9,3,0,0,0,0,2
C11,AB,35,10,3,0,0,0,0,2
C11,AC,16,0,3,0,0,0,0,2
C11,AC,27,1,3,0,0,0,0,2
C11,AC,44,2,3,0,0,0,0,2
C11,AC,58,3,3,0,0,0,0,2
C11,AC,65,4,3,0,0,0,0,2
C11,AC,72,5,3,0,0,0,0,2
C11,AC,82,6,3,0,0,0,0,2
C11,AC,78,7,3,0,0,0,0,2
C11,AC,81,8,3,0,0,0,0,2
C11,AC,80,9,3,0,0,0,0,2
C11,AC,81,10,3,0,0,0,0,2
C11,AD,51,0,3,0,0,0,0,2
C11,AD,92,1,3,0,0,0,0,2
C11,AD,120,2,3,0,0,0,0,2
C11,AD,122,3,3,0,0,0,0,2
C11,AD,114,4,3,0,0,0,0,2
C11,AD,94,5,3,0,0,0,0,2
C11,AD,73,6,3,0,0,0,0,2
C11,AD,29,7,3,0,0,0,0,2
C11,AD,20,8,3,0,0,0,0,2
C11,AD,12,9,3,0,0,0,0,2
C11,AD,4,10,3,0,0,0,0,2
C11,AE,14,0,3,0,0,0,0,2
C11,AE,23,1,3,0,0,0,0,2
C11,AE,24,2,3,0,0,0,0,2
C11,AE,23,3,3,0,0,0,0,2
C11,AE,13,4,3,0,0,0,0,2
C11,AE,12,5,3,0,0,0,0,2
C11,AE,14,6,3,0,0,0,0,2
C11,AE,10,7,3,0,0,0,0,2
C11,AE,10,8,3,0,0,0,0,2
C11,AE,9,9,3,0,0,0,0,2
C11,AE,7,10,3,0,0,0,0,2
C11,AF,29,0,3,0,0,0,0,2
C11,AF,46,1,3,0,0,0,0,2
C11,AF,64,2,3,0,0,0,0,2
C11,AF,63,3,3,0,0,0,0,2
C11,AF,52,4,3,0,0,0,0,2
C11,AF,45,5,3,0,0,0,0,2
C11,AF,45,6,3,0,0,0,0,2
C11,AF,30,7,3,0,0,0,0,2
C11,AF,24,8,3,0,0,0,0,2
C11,AF,16,9,3,0,0,0,0,2
C11,AF,3,10,3,0,0,0,0,2
C11,AG,34,0,3,0,0,0,0,2
C11,AG,64,1,3,0,0,0,0,2
C11,AG,72,2,3,0,0,0,0,2
C11,AG,81,3,3,0,0,0,0,2
C11,AG,88,4,3,0,0,0,0,2
C11,AG,91,5,3,0,0,0,0,2
C11,AG,94,6,3,0,0,0,0,2
C11,AG,98,7,3,0,0,0,0,2
C11,AG,96,8,3,0,0,0,0,2
C11,AG,94,9,3,0,0,0,0,2
C11,AG,90,10,3,0,0,0,0,2
C11,AH,31,0,3,0,0,0,0,2
C11,AH,60,1,3,0,0,0,0,2
C11,AH,55,2,3,0,0,0,0,2
C11,AH,50,3,3,0,0,0,0,2
C11,AH,33,4,3,0,0,0,0,2
C11,AH,20,5,3,0,0,0,0,2
C11,AH,24,6,3,0,0,0,0,2
C11,AH,6,7,3,0,0,0,0,2
C11,AH,4,8,3,0,0,0,0,2
C11,AH,3,9,3,0,0,0,0,2
C11,AH,3,10,3,0,0,0,0,2
C11,B,10,0,3,0,0,0,0,2
C11,B,16,1,3,0,0,0,0,2
C11,B,29,2,3,0,0,0,0,2
C11,B,34,3,3,0,0,0,0,2
C11,B,33,4,3,0,0,0,0,2
C11,B,33,5,3,0,0,0,0,2
C11,B,32,6,3,0,0,0,0,2
C11,B,34,7,3,0,0,0,0,2
C11,B,39,8,3,0,0,0,0,2
C11,B,36,9,3,0,0,0,0,2
C11,B,32,10,3,0,0,0,0,2
C11,C,13,0,3,0,0,0,0,2
C11,C,14,1,3,0,0,0,0,2
C11,C,16,2,3,0,0,0,0,2
C11,C,19,3,3,0,0,0,0,2
C11,C,23,4,3,0,0,0,0,2
C11,C,26,5,3,0,0,0,0,2
C11,C,35,6,3,0,0,0,0,2
C11,C,35,7,3,0,0,0,0,2
C11,C,35,8,3,0,0,0,0,2
C11,C,34,9,3,0,0,0,0,2
C11,C,32,10,3,0,0,0,0,2
C11,D,28,0,3,0,0,0,0,2
C11,D,44,1,3,0,0,0,0,2
C11,D,31,2,3,0,0,0,0,2
C11,D,29,3,3,0,0,0,0,2
C11,D,17,4,3,0,0,0,0,2
