"","Expt","Well","Colony","Cell.count","Time.day","Erl","CHX","FSK","TRM","X17A","SB","An","Cell.line","Plate","ABT","PLX"
"2603","BPSKMEL","F10",42,704,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2604","BPSKMEL","F10",42,854,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2605","BPSKMEL","F10",43,10,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2606","BPSKMEL","F10",43,19,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2607","BPSKMEL","F10",43,32,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2608","BPSKMEL","F10",43,59,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2609","BPSKMEL","F10",43,127,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2610","BPSKMEL","F10",43,245,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2611","BPSKMEL","F10",43,371,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2612","BPSKMEL","F10",43,367,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2613","BPSKMEL","F10",43,467,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2614","BPSKMEL","F10",43,557,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2615","BPSKMEL","F10",43,658,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2616","BPSKMEL","F10",43,759,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2617","BPSKMEL","F10",43,771,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2618","BPSKMEL","F10",43,821,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2619","BPSKMEL","F10",43,890,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2620","BPSKMEL","F10",43,922,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2621","BPSKMEL","F10",43,882,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2622","BPSKMEL","F10",43,842,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2623","BPSKMEL","F10",43,887,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2624","BPSKMEL","F10",43,954,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2625","BPSKMEL","F10",43,1046,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2626","BPSKMEL","F10",44,3,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2627","BPSKMEL","F10",44,7,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2628","BPSKMEL","F10",44,10,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2629","BPSKMEL","F10",44,18,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2630","BPSKMEL","F10",44,31,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2631","BPSKMEL","F10",44,54,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2632","BPSKMEL","F10",44,88,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2633","BPSKMEL","F10",44,84,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2634","BPSKMEL","F10",44,108,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2635","BPSKMEL","F10",44,142,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2636","BPSKMEL","F10",44,136,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2637","BPSKMEL","F10",44,156,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2638","BPSKMEL","F10",44,160,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2639","BPSKMEL","F10",44,155,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2640","BPSKMEL","F10",44,149,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2641","BPSKMEL","F10",44,159,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2642","BPSKMEL","F10",44,143,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2643","BPSKMEL","F10",44,140,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2644","BPSKMEL","F10",44,135,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2645","BPSKMEL","F10",44,139,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2646","BPSKMEL","F10",44,156,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2647","BPSKMEL","F11",45,4,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2648","BPSKMEL","F11",45,8,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2649","BPSKMEL","F11",45,7,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2650","BPSKMEL","F11",45,16,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2651","BPSKMEL","F11",45,27,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2652","BPSKMEL","F11",45,43,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2653","BPSKMEL","F11",45,83,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2654","BPSKMEL","F11",45,94,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2655","BPSKMEL","F11",45,110,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2656","BPSKMEL","F11",45,101,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2657","BPSKMEL","F11",45,132,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2658","BPSKMEL","F11",45,157,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2659","BPSKMEL","F11",45,170,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2660","BPSKMEL","F11",45,201,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2661","BPSKMEL","F11",45,244,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2662","BPSKMEL","F11",45,244,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2663","BPSKMEL","F11",45,255,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2664","BPSKMEL","F11",45,312,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2665","BPSKMEL","F11",45,353,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2666","BPSKMEL","F11",45,324,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2667","BPSKMEL","F11",45,392,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2668","BPSKMEL","F11",46,4,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2669","BPSKMEL","F11",46,6,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2670","BPSKMEL","F11",46,11,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2671","BPSKMEL","F11",46,21,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2672","BPSKMEL","F11",46,47,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2673","BPSKMEL","F11",46,93,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2674","BPSKMEL","F11",46,150,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2675","BPSKMEL","F11",46,163,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2676","BPSKMEL","F11",46,206,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2677","BPSKMEL","F11",46,282,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2678","BPSKMEL","F11",46,290,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2679","BPSKMEL","F11",46,315,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2680","BPSKMEL","F11",46,346,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2681","BPSKMEL","F11",46,365,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2682","BPSKMEL","F11",46,403,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2683","BPSKMEL","F11",46,419,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2684","BPSKMEL","F11",46,430,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2685","BPSKMEL","F11",46,444,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2686","BPSKMEL","F11",46,440,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2687","BPSKMEL","F11",46,453,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2688","BPSKMEL","F11",46,463,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2689","BPSKMEL","F11",47,3,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2690","BPSKMEL","F11",47,6,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2691","BPSKMEL","F11",47,9,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2692","BPSKMEL","F11",47,26,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2693","BPSKMEL","F11",47,52,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2694","BPSKMEL","F11",47,84,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2695","BPSKMEL","F11",47,138,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2696","BPSKMEL","F11",47,141,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2697","BPSKMEL","F11",47,187,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2698","BPSKMEL","F11",47,227,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2699","BPSKMEL","F11",47,288,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2700","BPSKMEL","F11",47,352,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2701","BPSKMEL","F11",47,389,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2702","BPSKMEL","F11",47,460,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2703","BPSKMEL","F11",47,578,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2704","BPSKMEL","F11",47,589,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2705","BPSKMEL","F11",47,704,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2706","BPSKMEL","F11",47,832,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2707","BPSKMEL","F11",47,1023,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2708","BPSKMEL","F11",47,1106,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2709","BPSKMEL","F11",47,1209,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2710","BPSKMEL","F11",48,4,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2711","BPSKMEL","F11",48,12,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2712","BPSKMEL","F11",48,22,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2713","BPSKMEL","F11",48,31,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2714","BPSKMEL","F11",48,43,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2715","BPSKMEL","F11",48,73,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2716","BPSKMEL","F11",48,107,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2717","BPSKMEL","F11",48,117,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2718","BPSKMEL","F11",48,156,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2719","BPSKMEL","F11",48,178,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2720","BPSKMEL","F11",48,244,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2721","BPSKMEL","F11",48,295,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2722","BPSKMEL","F11",48,188,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2723","BPSKMEL","F11",48,233,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2724","BPSKMEL","F11",48,325,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2725","BPSKMEL","F11",48,368,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2726","BPSKMEL","F11",48,405,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2727","BPSKMEL","F11",48,566,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2728","BPSKMEL","F11",48,728,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2729","BPSKMEL","F11",48,763,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2730","BPSKMEL","F11",48,928,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2731","BPSKMEL","F11",49,3,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2732","BPSKMEL","F11",49,8,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2733","BPSKMEL","F11",49,10,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2734","BPSKMEL","F11",49,20,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2735","BPSKMEL","F11",49,34,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2736","BPSKMEL","F11",49,49,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2737","BPSKMEL","F11",49,71,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2738","BPSKMEL","F11",49,74,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2739","BPSKMEL","F11",49,89,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2740","BPSKMEL","F11",49,83,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2741","BPSKMEL","F11",49,88,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2742","BPSKMEL","F11",49,94,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2743","BPSKMEL","F11",49,94,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2744","BPSKMEL","F11",49,128,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2745","BPSKMEL","F11",49,172,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2746","BPSKMEL","F11",49,172,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2747","BPSKMEL","F11",49,204,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2748","BPSKMEL","F11",49,252,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2749","BPSKMEL","F11",49,293,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2750","BPSKMEL","F11",49,290,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2751","BPSKMEL","F11",49,327,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2752","BPSKMEL","G02",50,2,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2753","BPSKMEL","G02",50,2,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2754","BPSKMEL","G02",50,6,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2755","BPSKMEL","G02",50,11,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2756","BPSKMEL","G02",50,15,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2757","BPSKMEL","G02",50,21,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2758","BPSKMEL","G02",50,27,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2759","BPSKMEL","G02",50,27,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2760","BPSKMEL","G02",50,34,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2761","BPSKMEL","G02",50,48,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2762","BPSKMEL","G02",50,64,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2763","BPSKMEL","G02",50,76,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2764","BPSKMEL","G02",50,69,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2765","BPSKMEL","G02",50,74,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2766","BPSKMEL","G02",50,74,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2767","BPSKMEL","G02",50,64,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2768","BPSKMEL","G02",50,70,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2769","BPSKMEL","G02",50,80,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2770","BPSKMEL","G02",50,84,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2771","BPSKMEL","G02",50,67,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2772","BPSKMEL","G02",50,71,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2773","BPSKMEL","G02",51,1,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2774","BPSKMEL","G02",51,6,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2775","BPSKMEL","G02",51,10,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2776","BPSKMEL","G02",51,21,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2777","BPSKMEL","G02",51,38,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2778","BPSKMEL","G02",51,77,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2779","BPSKMEL","G02",51,125,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2780","BPSKMEL","G02",51,133,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2781","BPSKMEL","G02",51,191,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2782","BPSKMEL","G02",51,202,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2783","BPSKMEL","G02",51,230,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2784","BPSKMEL","G02",51,228,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2785","BPSKMEL","G02",51,247,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2786","BPSKMEL","G02",51,267,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2787","BPSKMEL","G02",51,306,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2788","BPSKMEL","G02",51,216,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2789","BPSKMEL","G02",51,211,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2790","BPSKMEL","G02",51,257,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2791","BPSKMEL","G02",51,238,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2792","BPSKMEL","G02",51,244,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2793","BPSKMEL","G02",51,197,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2794","BPSKMEL","G02",52,10,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2795","BPSKMEL","G02",52,15,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2796","BPSKMEL","G02",52,16,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2797","BPSKMEL","G02",52,27,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2798","BPSKMEL","G02",52,36,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2799","BPSKMEL","G02",52,51,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2800","BPSKMEL","G02",52,73,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2801","BPSKMEL","G02",52,76,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2802","BPSKMEL","G02",52,88,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2803","BPSKMEL","G02",52,106,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2804","BPSKMEL","G02",52,111,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2805","BPSKMEL","G02",52,120,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2806","BPSKMEL","G02",52,107,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2807","BPSKMEL","G02",52,97,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2808","BPSKMEL","G02",52,94,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2809","BPSKMEL","G02",52,88,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2810","BPSKMEL","G02",52,82,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2811","BPSKMEL","G02",52,56,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2812","BPSKMEL","G02",52,53,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2813","BPSKMEL","G02",52,46,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2814","BPSKMEL","G02",52,43,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2815","BPSKMEL","G02",53,5,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2816","BPSKMEL","G02",53,11,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2817","BPSKMEL","G02",53,19,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2818","BPSKMEL","G02",53,23,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2819","BPSKMEL","G02",53,38,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2820","BPSKMEL","G02",53,55,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2821","BPSKMEL","G02",53,79,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2822","BPSKMEL","G02",53,89,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2823","BPSKMEL","G02",53,106,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2824","BPSKMEL","G02",53,115,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2825","BPSKMEL","G02",53,108,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2826","BPSKMEL","G02",53,120,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2827","BPSKMEL","G02",53,127,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2828","BPSKMEL","G02",53,125,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2829","BPSKMEL","G02",53,152,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2830","BPSKMEL","G02",53,151,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2831","BPSKMEL","G02",53,146,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2832","BPSKMEL","G02",53,146,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2833","BPSKMEL","G02",53,139,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2834","BPSKMEL","G02",53,139,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2835","BPSKMEL","G02",53,130,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2836","BPSKMEL","G03",54,4,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2837","BPSKMEL","G03",54,5,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2838","BPSKMEL","G03",54,8,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2839","BPSKMEL","G03",54,13,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2840","BPSKMEL","G03",54,22,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2841","BPSKMEL","G03",54,38,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2842","BPSKMEL","G03",54,50,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2843","BPSKMEL","G03",54,45,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2844","BPSKMEL","G03",54,75,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2845","BPSKMEL","G03",54,82,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2846","BPSKMEL","G03",54,102,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2847","BPSKMEL","G03",54,143,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2848","BPSKMEL","G03",54,152,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2849","BPSKMEL","G03",54,164,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2850","BPSKMEL","G03",54,183,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2851","BPSKMEL","G03",54,181,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2852","BPSKMEL","G03",54,201,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2853","BPSKMEL","G03",54,258,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2854","BPSKMEL","G03",54,274,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2855","BPSKMEL","G03",54,289,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2856","BPSKMEL","G03",54,353,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2857","BPSKMEL","G03",55,2,0,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2858","BPSKMEL","G03",55,1,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2859","BPSKMEL","G03",55,1,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2860","BPSKMEL","G03",55,3,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2861","BPSKMEL","G03",55,15,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2862","BPSKMEL","G03",55,21,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2863","BPSKMEL","G03",55,32,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2864","BPSKMEL","G03",55,36,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2865","BPSKMEL","G03",55,45,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,2
"2866","BPSKMEL","G03",55,44,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,2
