Well,Colony,CellCount,Time_Day,Erl,SB,An,Cell.line,Plate
G04,F,29,0,0,0,0,PC9.sp,An.plate
G04,F,56,1,0,0,0,PC9.sp,An.plate
G04,F,111,2,0,0,0,PC9.sp,An.plate
G04,F,223,3,0,0,0,PC9.sp,An.plate
G04,G,92,0,0,0,0,PC9.sp,An.plate
G04,G,169,1,0,0,0,PC9.sp,An.plate
G04,G,308,2,0,0,0,PC9.sp,An.plate
G04,G,560,3,0,0,0,PC9.sp,An.plate
G04,H,53,0,0,0,0,PC9.sp,An.plate
G04,H,116,1,0,0,0,PC9.sp,An.plate
G04,H,231,2,0,0,0,PC9.sp,An.plate
G04,H,431,3,0,0,0,PC9.sp,An.plate
G04,I,27,0,0,0,0,PC9.sp,An.plate
G04,I,55,1,0,0,0,PC9.sp,An.plate
G04,I,117,2,0,0,0,PC9.sp,An.plate
G04,I,176,3,0,0,0,PC9.sp,An.plate
G04,J,18,0,0,0,0,PC9.sp,An.plate
G04,J,38,1,0,0,0,PC9.sp,An.plate
G04,J,68,2,0,0,0,PC9.sp,An.plate
G04,J,116,3,0,0,0,PC9.sp,An.plate
G05,A,37,0,0,0,0,PC9.sp,An.plate
G05,A,75,1,0,0,0,PC9.sp,An.plate
G05,A,168,2,0,0,0,PC9.sp,An.plate
G05,A,371,3,0,0,0,PC9.sp,An.plate
G05,B,54,0,0,0,0,PC9.sp,An.plate
G05,B,113,1,0,0,0,PC9.sp,An.plate
G05,B,235,2,0,0,0,PC9.sp,An.plate
G05,B,502,3,0,0,0,PC9.sp,An.plate
G05,C,61,0,0,0,0,PC9.sp,An.plate
G05,C,118,1,0,0,0,PC9.sp,An.plate
G05,C,262,2,0,0,0,PC9.sp,An.plate
G05,C,520,3,0,0,0,PC9.sp,An.plate
G05,D,22,0,0,0,0,PC9.sp,An.plate
G05,D,35,1,0,0,0,PC9.sp,An.plate
G05,D,66,2,0,0,0,PC9.sp,An.plate
G05,D,133,3,0,0,0,PC9.sp,An.plate
G05,F,68,0,0,0,0,PC9.sp,An.plate
G05,F,148,1,0,0,0,PC9.sp,An.plate
G05,F,295,2,0,0,0,PC9.sp,An.plate
G05,F,576,3,0,0,0,PC9.sp,An.plate
G05,G,27,0,0,0,0,PC9.sp,An.plate
G05,G,52,1,0,0,0,PC9.sp,An.plate
G05,G,96,2,0,0,0,PC9.sp,An.plate
G05,G,203,3,0,0,0,PC9.sp,An.plate
G05,H,37,0,0,0,0,PC9.sp,An.plate
G05,H,60,1,0,0,0,PC9.sp,An.plate
G05,H,114,2,0,0,0,PC9.sp,An.plate
G05,H,213,3,0,0,0,PC9.sp,An.plate
G05,I,21,0,0,0,0,PC9.sp,An.plate
G05,I,27,1,0,0,0,PC9.sp,An.plate
G05,I,37,2,0,0,0,PC9.sp,An.plate
G05,I,59,3,0,0,0,PC9.sp,An.plate
G05,J,34,0,0,0,0,PC9.sp,An.plate
G05,J,56,1,0,0,0,PC9.sp,An.plate
G05,J,81,2,0,0,0,PC9.sp,An.plate
G05,J,133,3,0,0,0,PC9.sp,An.plate
G05,K,42,0,0,0,0,PC9.sp,An.plate
G05,K,88,1,0,0,0,PC9.sp,An.plate
G05,K,162,2,0,0,0,PC9.sp,An.plate
G05,K,328,3,0,0,0,PC9.sp,An.plate
G05,L,11,0,0,0,0,PC9.sp,An.plate
G05,L,26,1,0,0,0,PC9.sp,An.plate
G05,L,46,2,0,0,0,PC9.sp,An.plate
G05,L,89,3,0,0,0,PC9.sp,An.plate
G05,M,39,0,0,0,0,PC9.sp,An.plate
G05,M,66,1,0,0,0,PC9.sp,An.plate
G05,M,128,2,0,0,0,PC9.sp,An.plate
G05,M,247,3,0,0,0,PC9.sp,An.plate
G05,N,20,0,0,0,0,PC9.sp,An.plate
G05,N,37,1,0,0,0,PC9.sp,An.plate
G05,N,62,2,0,0,0,PC9.sp,An.plate
G05,N,110,3,0,0,0,PC9.sp,An.plate
G05,O,52,0,0,0,0,PC9.sp,An.plate
G05,O,106,1,0,0,0,PC9.sp,An.plate
G05,O,206,2,0,0,0,PC9.sp,An.plate
G05,O,445,3,0,0,0,PC9.sp,An.plate
G05,P,25,0,0,0,0,PC9.sp,An.plate
G05,P,57,1,0,0,0,PC9.sp,An.plate
G05,P,99,2,0,0,0,PC9.sp,An.plate
G05,P,207,3,0,0,0,PC9.sp,An.plate
G05,Q,29,0,0,0,0,PC9.sp,An.plate
G05,Q,60,1,0,0,0,PC9.sp,An.plate
G05,Q,123,2,0,0,0,PC9.sp,An.plate
G05,Q,261,3,0,0,0,PC9.sp,An.plate
G05,R,21,0,0,0,0,PC9.sp,An.plate
G05,R,38,1,0,0,0,PC9.sp,An.plate
G05,R,61,2,0,0,0,PC9.sp,An.plate
G05,R,139,3,0,0,0,PC9.sp,An.plate
G05,S,45,0,0,0,0,PC9.sp,An.plate
G05,S,83,1,0,0,0,PC9.sp,An.plate
G05,S,174,2,0,0,0,PC9.sp,An.plate
G05,S,333,3,0,0,0,PC9.sp,An.plate
G05,T,34,0,0,0,0,PC9.sp,An.plate
G05,T,66,1,0,0,0,PC9.sp,An.plate
G05,T,116,2,0,0,0,PC9.sp,An.plate
G05,T,227,3,0,0,0,PC9.sp,An.plate
G05,U,36,0,0,0,0,PC9.sp,An.plate
G05,U,52,1,0,0,0,PC9.sp,An.plate
G05,U,124,2,0,0,0,PC9.sp,An.plate
G05,U,234,3,0,0,0,PC9.sp,An.plate
G05,V,13,0,0,0,0,PC9.sp,An.plate
G05,V,24,1,0,0,0,PC9.sp,An.plate
G05,V,41,2,0,0,0,PC9.sp,An.plate
G05,V,115,3,0,0,0,PC9.sp,An.plate
G05,W,22,0,0,0,0,PC9.sp,An.plate
G05,W,43,1,0,0,0,PC9.sp,An.plate
G05,W,70,2,0,0,0,PC9.sp,An.plate
G05,W,122,3,0,0,0,PC9.sp,An.plate
G05,X,73,0,0,0,0,PC9.sp,An.plate
G05,X,137,1,0,0,0,PC9.sp,An.plate
G05,X,271,2,0,0,0,PC9.sp,An.plate
G05,X,541,3,0,0,0,PC9.sp,An.plate
G07,A,19,0,3,0,0,PC9.sp,An.plate
G07,A,27,1,3,0,0,PC9.sp,An.plate
G07,A,42,2,3,0,0,PC9.sp,An.plate
G07,A,48,3,3,0,0,PC9.sp,An.plate
G07,A,67,4,3,0,0,PC9.sp,An.plate
G07,A,77,5,3,0,0,PC9.sp,An.plate
G07,A,86,6,3,0,0,PC9.sp,An.plate
G07,A,82,7,3,0,0,PC9.sp,An.plate
G07,A,87,8,3,0,0,PC9.sp,An.plate
G07,A,90,9,3,0,0,PC9.sp,An.plate
G07,A,83,10,3,0,0,PC9.sp,An.plate
G07,B,41,0,3,0,0,PC9.sp,An.plate
G07,B,73,1,3,0,0,PC9.sp,An.plate
G07,B,100,2,3,0,0,PC9.sp,An.plate
G07,B,102,3,3,0,0,PC9.sp,An.plate
G07,B,99,4,3,0,0,PC9.sp,An.plate
G07,B,87,5,3,0,0,PC9.sp,An.plate
G07,B,72,6,3,0,0,PC9.sp,An.plate
G07,B,45,7,3,0,0,PC9.sp,An.plate
G07,B,40,8,3,0,0,PC9.sp,An.plate
G07,B,34,9,3,0,0,PC9.sp,An.plate
G07,B,25,10,3,0,0,PC9.sp,An.plate
G07,C,77,0,3,0,0,PC9.sp,An.plate
G07,C,111,1,3,0,0,PC9.sp,An.plate
G07,C,190,2,3,0,0,PC9.sp,An.plate
G07,C,215,3,3,0,0,PC9.sp,An.plate
G07,C,228,4,3,0,0,PC9.sp,An.plate
G07,C,187,5,3,0,0,PC9.sp,An.plate
G07,C,161,6,3,0,0,PC9.sp,An.plate
G07,C,113,7,3,0,0,PC9.sp,An.plate
G07,C,112,8,3,0,0,PC9.sp,An.plate
G07,C,103,9,3,0,0,PC9.sp,An.plate
G07,C,87,10,3,0,0,PC9.sp,An.plate
G07,D,76,0,3,0,0,PC9.sp,An.plate
G07,D,138,1,3,0,0,PC9.sp,An.plate
G07,D,188,2,3,0,0,PC9.sp,An.plate
G07,D,179,3,3,0,0,PC9.sp,An.plate
G07,D,188,4,3,0,0,PC9.sp,An.plate
G07,D,184,5,3,0,0,PC9.sp,An.plate
G07,D,177,6,3,0,0,PC9.sp,An.plate
G07,D,169,7,3,0,0,PC9.sp,An.plate
G07,D,151,8,3,0,0,PC9.sp,An.plate
G07,D,142,9,3,0,0,PC9.sp,An.plate
G07,D,126,10,3,0,0,PC9.sp,An.plate
G07,E,21,0,3,0,0,PC9.sp,An.plate
G07,E,55,1,3,0,0,PC9.sp,An.plate
G07,E,58,2,3,0,0,PC9.sp,An.plate
G07,E,55,3,3,0,0,PC9.sp,An.plate
G07,E,48,4,3,0,0,PC9.sp,An.plate
G07,E,54,5,3,0,0,PC9.sp,An.plate
G07,E,52,6,3,0,0,PC9.sp,An.plate
G07,E,49,7,3,0,0,PC9.sp,An.plate
G07,E,42,8,3,0,0,PC9.sp,An.plate
G07,E,37,9,3,0,0,PC9.sp,An.plate
G07,E,33,10,3,0,0,PC9.sp,An.plate
G07,F,52,0,3,0,0,PC9.sp,An.plate
G07,F,75,1,3,0,0,PC9.sp,An.plate
G07,F,91,2,3,0,0,PC9.sp,An.plate
G07,F,91,3,3,0,0,PC9.sp,An.plate
G07,F,93,4,3,0,0,PC9.sp,An.plate
G07,F,92,5,3,0,0,PC9.sp,An.plate
G07,F,85,6,3,0,0,PC9.sp,An.plate
G07,F,74,7,3,0,0,PC9.sp,An.plate
G07,F,69,8,3,0,0,PC9.sp,An.plate
G07,F,58,9,3,0,0,PC9.sp,An.plate
G07,F,39,10,3,0,0,PC9.sp,An.plate
G07,G,27,0,3,0,0,PC9.sp,An.plate
G07,G,41,1,3,0,0,PC9.sp,An.plate
G07,G,56,2,3,0,0,PC9.sp,An.plate
G07,G,59,3,3,0,0,PC9.sp,An.plate
G07,G,67,4,3,0,0,PC9.sp,An.plate
G07,G,63,5,3,0,0,PC9.sp,An.plate
G07,G,57,6,3,0,0,PC9.sp,An.plate
G07,G,43,7,3,0,0,PC9.sp,An.plate
G07,G,35,8,3,0,0,PC9.sp,An.plate
G07,G,35,9,3,0,0,PC9.sp,An.plate
G07,G,32,10,3,0,0,PC9.sp,An.plate
G07,H,76,0,3,0,0,PC9.sp,An.plate
G07,H,145,1,3,0,0,PC9.sp,An.plate
G07,H,188,2,3,0,0,PC9.sp,An.plate
G07,H,196,3,3,0,0,PC9.sp,An.plate
G07,H,193,4,3,0,0,PC9.sp,An.plate
G07,H,176,5,3,0,0,PC9.sp,An.plate
G07,H,136,6,3,0,0,PC9.sp,An.plate
G07,H,102,7,3,0,0,PC9.sp,An.plate
G07,H,75,8,3,0,0,PC9.sp,An.plate
G07,H,76,9,3,0,0,PC9.sp,An.plate
G07,H,56,10,3,0,0,PC9.sp,An.plate
G07,I,29,0,3,0,0,PC9.sp,An.plate
G07,I,44,1,3,0,0,PC9.sp,An.plate
G07,I,39,2,3,0,0,PC9.sp,An.plate
G07,I,30,3,3,0,0,PC9.sp,An.plate
G07,I,12,4,3,0,0,PC9.sp,An.plate
G07,I,16,5,3,0,0,PC9.sp,An.plate
G07,I,10,6,3,0,0,PC9.sp,An.plate
G07,I,4,7,3,0,0,PC9.sp,An.plate
G07,I,3,8,3,0,0,PC9.sp,An.plate
G07,I,4,9,3,0,0,PC9.sp,An.plate
G07,I,2,10,3,0,0,PC9.sp,An.plate
G07,J,74,0,3,0,0,PC9.sp,An.plate
G07,J,133,1,3,0,0,PC9.sp,An.plate
G07,J,178,2,3,0,0,PC9.sp,An.plate
G07,J,207,3,3,0,0,PC9.sp,An.plate
G07,J,214,4,3,0,0,PC9.sp,An.plate
G07,J,190,5,3,0,0,PC9.sp,An.plate
G07,J,164,6,3,0,0,PC9.sp,An.plate
G07,J,113,7,3,0,0,PC9.sp,An.plate
G07,J,90,8,3,0,0,PC9.sp,An.plate
G07,J,91,9,3,0,0,PC9.sp,An.plate
G07,J,88,10,3,0,0,PC9.sp,An.plate
G07,K,85,0,3,0,0,PC9.sp,An.plate
G07,K,168,1,3,0,0,PC9.sp,An.plate
G07,K,263,2,3,0,0,PC9.sp,An.plate
G07,K,272,3,3,0,0,PC9.sp,An.plate
G07,K,271,4,3,0,0,PC9.sp,An.plate
G07,K,213,5,3,0,0,PC9.sp,An.plate
G07,K,171,6,3,0,0,PC9.sp,An.plate
G07,K,60,7,3,0,0,PC9.sp,An.plate
G07,K,46,8,3,0,0,PC9.sp,An.plate
G07,K,38,9,3,0,0,PC9.sp,An.plate
G07,K,32,10,3,0,0,PC9.sp,An.plate
G07,L,55,0,3,0,0,PC9.sp,An.plate
G07,L,107,1,3,0,0,PC9.sp,An.plate
G07,L,149,2,3,0,0,PC9.sp,An.plate
G07,L,158,3,3,0,0,PC9.sp,An.plate
G07,L,152,4,3,0,0,PC9.sp,An.plate
G07,L,144,5,3,0,0,PC9.sp,An.plate
G07,L,130,6,3,0,0,PC9.sp,An.plate
G07,L,91,7,3,0,0,PC9.sp,An.plate
G07,L,82,8,3,0,0,PC9.sp,An.plate
G07,L,81,9,3,0,0,PC9.sp,An.plate
G07,L,57,10,3,0,0,PC9.sp,An.plate
G07,M,12,0,3,0,0,PC9.sp,An.plate
G07,M,25,1,3,0,0,PC9.sp,An.plate
G07,M,45,2,3,0,0,PC9.sp,An.plate
G07,M,50,3,3,0,0,PC9.sp,An.plate
G07,M,59,4,3,0,0,PC9.sp,An.plate
G07,M,59,5,3,0,0,PC9.sp,An.plate
G07,M,58,6,3,0,0,PC9.sp,An.plate
G07,M,38,7,3,0,0,PC9.sp,An.plate
G07,M,30,8,3,0,0,PC9.sp,An.plate
G07,M,25,9,3,0,0,PC9.sp,An.plate
G07,M,20,10,3,0,0,PC9.sp,An.plate
G07,N,50,0,3,0,0,PC9.sp,An.plate
G07,N,91,1,3,0,0,PC9.sp,An.plate
G07,N,118,2,3,0,0,PC9.sp,An.plate
G07,N,135,3,3,0,0,PC9.sp,An.plate
G07,N,142,4,3,0,0,PC9.sp,An.plate
G07,N,146,5,3,0,0,PC9.sp,An.plate
G07,N,149,6,3,0,0,PC9.sp,An.plate
G07,N,129,7,3,0,0,PC9.sp,An.plate
G07,N,116,8,3,0,0,PC9.sp,An.plate
G07,N,114,9,3,0,0,PC9.sp,An.plate
G07,N,109,10,3,0,0,PC9.sp,An.plate
G07,O,61,0,3,0,0,PC9.sp,An.plate
G07,O,116,1,3,0,0,PC9.sp,An.plate
G07,O,135,2,3,0,0,PC9.sp,An.plate
G07,O,147,3,3,0,0,PC9.sp,An.plate
G07,O,140,4,3,0,0,PC9.sp,An.plate
G07,O,126,5,3,0,0,PC9.sp,An.plate
G07,O,110,6,3,0,0,PC9.sp,An.plate
G07,O,95,7,3,0,0,PC9.sp,An.plate
G07,O,87,8,3,0,0,PC9.sp,An.plate
G07,O,70,9,3,0,0,PC9.sp,An.plate
G07,O,60,10,3,0,0,PC9.sp,An.plate
G07,P,138,0,3,0,0,PC9.sp,An.plate
G07,P,199,1,3,0,0,PC9.sp,An.plate
G07,P,263,2,3,0,0,PC9.sp,An.plate
G07,P,291,3,3,0,0,PC9.sp,An.plate
G07,P,303,4,3,0,0,PC9.sp,An.plate
G07,P,298,5,3,0,0,PC9.sp,An.plate
G07,P,291,6,3,0,0,PC9.sp,An.plate
G07,P,268,7,3,0,0,PC9.sp,An.plate
G07,P,248,8,3,0,0,PC9.sp,An.plate
G07,P,239,9,3,0,0,PC9.sp,An.plate
G07,P,229,10,3,0,0,PC9.sp,An.plate
G07,Q,53,0,3,0,0,PC9.sp,An.plate
G07,Q,101,1,3,0,0,PC9.sp,An.plate
G07,Q,134,2,3,0,0,PC9.sp,An.plate
G07,Q,142,3,3,0,0,PC9.sp,An.plate
G07,Q,153,4,3,0,0,PC9.sp,An.plate
G07,Q,154,5,3,0,0,PC9.sp,An.plate
G07,Q,139,6,3,0,0,PC9.sp,An.plate
G07,Q,126,7,3,0,0,PC9.sp,An.plate
G07,Q,83,8,3,0,0,PC9.sp,An.plate
G07,Q,69,9,3,0,0,PC9.sp,An.plate
G07,Q,58,10,3,0,0,PC9.sp,An.plate
G07,R,29,0,3,0,0,PC9.sp,An.plate
G07,R,46,1,3,0,0,PC9.sp,An.plate
G07,R,55,2,3,0,0,PC9.sp,An.plate
G07,R,58,3,3,0,0,PC9.sp,An.plate
G07,R,56,4,3,0,0,PC9.sp,An.plate
G07,R,48,5,3,0,0,PC9.sp,An.plate
G07,R,46,6,3,0,0,PC9.sp,An.plate
G07,R,38,7,3,0,0,PC9.sp,An.plate
G07,R,32,8,3,0,0,PC9.sp,An.plate
G07,R,28,9,3,0,0,PC9.sp,An.plate
G07,R,27,10,3,0,0,PC9.sp,An.plate
G07,S,25,0,3,0,0,PC9.sp,An.plate
G07,S,56,1,3,0,0,PC9.sp,An.plate
G07,S,70,2,3,0,0,PC9.sp,An.plate
G07,S,69,3,3,0,0,PC9.sp,An.plate
G07,S,71,4,3,0,0,PC9.sp,An.plate
G07,S,58,5,3,0,0,PC9.sp,An.plate
G07,S,63,6,3,0,0,PC9.sp,An.plate
G07,S,58,7,3,0,0,PC9.sp,An.plate
G07,S,55,8,3,0,0,PC9.sp,An.plate
G07,S,55,9,3,0,0,PC9.sp,An.plate
G07,S,50,10,3,0,0,PC9.sp,An.plate
G07,T,34,0,3,0,0,PC9.sp,An.plate
G07,T,65,1,3,0,0,PC9.sp,An.plate
G07,T,80,2,3,0,0,PC9.sp,An.plate
G07,T,85,3,3,0,0,PC9.sp,An.plate
G07,T,88,4,3,0,0,PC9.sp,An.plate
G07,T,80,5,3,0,0,PC9.sp,An.plate
G07,T,93,6,3,0,0,PC9.sp,An.plate
G07,T,90,7,3,0,0,PC9.sp,An.plate
G07,T,80,8,3,0,0,PC9.sp,An.plate
G07,T,81,9,3,0,0,PC9.sp,An.plate
G07,T,80,10,3,0,0,PC9.sp,An.plate
G08,A,56,0,3,0,0,PC9.sp,An.plate
G08,A,86,1,3,0,0,PC9.sp,An.plate
G08,A,109,2,3,0,0,PC9.sp,An.plate
G08,A,110,3,3,0,0,PC9.sp,An.plate
G08,A,105,4,3,0,0,PC9.sp,An.plate
G08,A,99,5,3,0,0,PC9.sp,An.plate
G08,A,87,6,3,0,0,PC9.sp,An.plate
G08,A,58,7,3,0,0,PC9.sp,An.plate
G08,A,42,8,3,0,0,PC9.sp,An.plate
G08,A,36,9,3,0,0,PC9.sp,An.plate
G08,A,26,10,3,0,0,PC9.sp,An.plate
G08,B,67,0,3,0,0,PC9.sp,An.plate
G08,B,130,1,3,0,0,PC9.sp,An.plate
G08,B,177,2,3,0,0,PC9.sp,An.plate
G08,B,184,3,3,0,0,PC9.sp,An.plate
G08,B,188,4,3,0,0,PC9.sp,An.plate
G08,B,200,5,3,0,0,PC9.sp,An.plate
G08,B,201,6,3,0,0,PC9.sp,An.plate
G08,B,181,7,3,0,0,PC9.sp,An.plate
G08,B,173,8,3,0,0,PC9.sp,An.plate
G08,B,177,9,3,0,0,PC9.sp,An.plate
G08,B,155,10,3,0,0,PC9.sp,An.plate
G08,C,74,0,3,0,0,PC9.sp,An.plate
G08,C,129,1,3,0,0,PC9.sp,An.plate
G08,C,184,2,3,0,0,PC9.sp,An.plate
G08,C,208,3,3,0,0,PC9.sp,An.plate
G08,C,219,4,3,0,0,PC9.sp,An.plate
G08,C,208,5,3,0,0,PC9.sp,An.plate
G08,C,167,6,3,0,0,PC9.sp,An.plate
G08,C,129,7,3,0,0,PC9.sp,An.plate
G08,C,104,8,3,0,0,PC9.sp,An.plate
G08,C,91,9,3,0,0,PC9.sp,An.plate
G08,C,55,10,3,0,0,PC9.sp,An.plate
G08,D,31,0,3,0,0,PC9.sp,An.plate
G08,D,53,1,3,0,0,PC9.sp,An.plate
G08,D,81,2,3,0,0,PC9.sp,An.plate
G08,D,84,3,3,0,0,PC9.sp,An.plate
G08,D,93,4,3,0,0,PC9.sp,An.plate
G08,D,95,5,3,0,0,PC9.sp,An.plate
G08,D,102,6,3,0,0,PC9.sp,An.plate
G08,D,99,7,3,0,0,PC9.sp,An.plate
G08,D,95,8,3,0,0,PC9.sp,An.plate
G08,D,97,9,3,0,0,PC9.sp,An.plate
G08,D,87,10,3,0,0,PC9.sp,An.plate
G08,E,20,0,3,0,0,PC9.sp,An.plate
G08,E,34,1,3,0,0,PC9.sp,An.plate
G08,E,58,2,3,0,0,PC9.sp,An.plate
G08,E,71,3,3,0,0,PC9.sp,An.plate
G08,E,78,4,3,0,0,PC9.sp,An.plate
G08,E,89,5,3,0,0,PC9.sp,An.plate
G08,E,101,6,3,0,0,PC9.sp,An.plate
G08,E,98,7,3,0,0,PC9.sp,An.plate
G08,E,111,8,3,0,0,PC9.sp,An.plate
G08,E,110,9,3,0,0,PC9.sp,An.plate
G08,E,109,10,3,0,0,PC9.sp,An.plate
G08,F,48,0,3,0,0,PC9.sp,An.plate
G08,F,68,1,3,0,0,PC9.sp,An.plate
G08,F,90,2,3,0,0,PC9.sp,An.plate
G08,F,98,3,3,0,0,PC9.sp,An.plate
G08,F,105,4,3,0,0,PC9.sp,An.plate
G08,F,114,5,3,0,0,PC9.sp,An.plate
G08,F,116,6,3,0,0,PC9.sp,An.plate
G08,F,123,7,3,0,0,PC9.sp,An.plate
G08,F,127,8,3,0,0,PC9.sp,An.plate
G08,F,128,9,3,0,0,PC9.sp,An.plate
G08,F,124,10,3,0,0,PC9.sp,An.plate
G08,G,62,0,3,0,0,PC9.sp,An.plate
G08,G,102,1,3,0,0,PC9.sp,An.plate
G08,G,127,2,3,0,0,PC9.sp,An.plate
G08,G,96,3,3,0,0,PC9.sp,An.plate
G08,G,91,4,3,0,0,PC9.sp,An.plate
G08,G,89,5,3,0,0,PC9.sp,An.plate
G08,G,74,6,3,0,0,PC9.sp,An.plate
G08,G,69,7,3,0,0,PC9.sp,An.plate
G08,G,68,8,3,0,0,PC9.sp,An.plate
G08,G,67,9,3,0,0,PC9.sp,An.plate
G08,G,64,10,3,0,0,PC9.sp,An.plate
G08,H,22,0,3,0,0,PC9.sp,An.plate
G08,H,37,1,3,0,0,PC9.sp,An.plate
G08,H,46,2,3,0,0,PC9.sp,An.plate
G08,H,46,3,3,0,0,PC9.sp,An.plate
G08,H,44,4,3,0,0,PC9.sp,An.plate
G08,H,41,5,3,0,0,PC9.sp,An.plate
G08,H,35,6,3,0,0,PC9.sp,An.plate
G08,H,41,7,3,0,0,PC9.sp,An.plate
G08,H,42,8,3,0,0,PC9.sp,An.plate
G08,H,36,9,3,0,0,PC9.sp,An.plate
G08,H,36,10,3,0,0,PC9.sp,An.plate
G08,I,42,0,3,0,0,PC9.sp,An.plate
G08,I,73,1,3,0,0,PC9.sp,An.plate
G08,I,79,2,3,0,0,PC9.sp,An.plate
G08,I,74,3,3,0,0,PC9.sp,An.plate
G08,I,71,4,3,0,0,PC9.sp,An.plate
G08,I,67,5,3,0,0,PC9.sp,An.plate
G08,I,57,6,3,0,0,PC9.sp,An.plate
G08,I,46,7,3,0,0,PC9.sp,An.plate
G08,I,35,8,3,0,0,PC9.sp,An.plate
G08,I,31,9,3,0,0,PC9.sp,An.plate
G08,I,27,10,3,0,0,PC9.sp,An.plate
G08,J,53,0,3,0,0,PC9.sp,An.plate
G08,J,112,1,3,0,0,PC9.sp,An.plate
G08,J,138,2,3,0,0,PC9.sp,An.plate
G08,J,138,3,3,0,0,PC9.sp,An.plate
G08,J,128,4,3,0,0,PC9.sp,An.plate
G08,J,115,5,3,0,0,PC9.sp,An.plate
G08,J,115,6,3,0,0,PC9.sp,An.plate
G08,J,90,7,3,0,0,PC9.sp,An.plate
G08,J,88,8,3,0,0,PC9.sp,An.plate
G08,J,84,9,3,0,0,PC9.sp,An.plate
G08,J,75,10,3,0,0,PC9.sp,An.plate
G08,K,34,0,3,0,0,PC9.sp,An.plate
G08,K,41,1,3,0,0,PC9.sp,An.plate
G08,K,54,2,3,0,0,PC9.sp,An.plate
G08,K,50,3,3,0,0,PC9.sp,An.plate
G08,K,39,4,3,0,0,PC9.sp,An.plate
G08,K,42,5,3,0,0,PC9.sp,An.plate
G08,K,34,6,3,0,0,PC9.sp,An.plate
G08,K,16,7,3,0,0,PC9.sp,An.plate
G08,K,10,8,3,0,0,PC9.sp,An.plate
G08,K,9,9,3,0,0,PC9.sp,An.plate
G08,K,8,10,3,0,0,PC9.sp,An.plate
G08,L,21,0,3,0,0,PC9.sp,An.plate
G08,L,37,1,3,0,0,PC9.sp,An.plate
G08,L,50,2,3,0,0,PC9.sp,An.plate
G08,L,67,3,3,0,0,PC9.sp,An.plate
G08,L,77,4,3,0,0,PC9.sp,An.plate
G08,L,63,5,3,0,0,PC9.sp,An.plate
G08,L,55,6,3,0,0,PC9.sp,An.plate
G08,L,40,7,3,0,0,PC9.sp,An.plate
G08,L,22,8,3,0,0,PC9.sp,An.plate
G08,L,19,9,3,0,0,PC9.sp,An.plate
G08,L,16,10,3,0,0,PC9.sp,An.plate
G08,M,70,0,3,0,0,PC9.sp,An.plate
G08,M,136,1,3,0,0,PC9.sp,An.plate
G08,M,182,2,3,0,0,PC9.sp,An.plate
G08,M,180,3,3,0,0,PC9.sp,An.plate
G08,M,191,4,3,0,0,PC9.sp,An.plate
G08,M,184,5,3,0,0,PC9.sp,An.plate
G08,M,164,6,3,0,0,PC9.sp,An.plate
G08,M,146,7,3,0,0,PC9.sp,An.plate
G08,M,133,8,3,0,0,PC9.sp,An.plate
G08,M,124,9,3,0,0,PC9.sp,An.plate
G08,M,121,10,3,0,0,PC9.sp,An.plate
G08,N,17,0,3,0,0,PC9.sp,An.plate
G08,N,31,1,3,0,0,PC9.sp,An.plate
G08,N,44,2,3,0,0,PC9.sp,An.plate
G08,N,55,3,3,0,0,PC9.sp,An.plate
G08,N,54,4,3,0,0,PC9.sp,An.plate
G08,N,49,5,3,0,0,PC9.sp,An.plate
G08,N,36,6,3,0,0,PC9.sp,An.plate
G08,N,32,7,3,0,0,PC9.sp,An.plate
G08,N,21,8,3,0,0,PC9.sp,An.plate
G08,N,20,9,3,0,0,PC9.sp,An.plate
G08,N,22,10,3,0,0,PC9.sp,An.plate
G08,O,28,0,3,0,0,PC9.sp,An.plate
G08,O,53,1,3,0,0,PC9.sp,An.plate
G08,O,62,2,3,0,0,PC9.sp,An.plate
G08,O,81,3,3,0,0,PC9.sp,An.plate
G08,O,76,4,3,0,0,PC9.sp,An.plate
G08,O,69,5,3,0,0,PC9.sp,An.plate
G08,O,66,6,3,0,0,PC9.sp,An.plate
G08,O,61,7,3,0,0,PC9.sp,An.plate
G08,O,58,8,3,0,0,PC9.sp,An.plate
G08,O,56,9,3,0,0,PC9.sp,An.plate
G08,O,56,10,3,0,0,PC9.sp,An.plate
G08,P,22,0,3,0,0,PC9.sp,An.plate
G08,P,56,1,3,0,0,PC9.sp,An.plate
G08,P,62,2,3,0,0,PC9.sp,An.plate
G08,P,63,3,3,0,0,PC9.sp,An.plate
G08,P,54,4,3,0,0,PC9.sp,An.plate
G08,P,56,5,3,0,0,PC9.sp,An.plate
G08,P,48,6,3,0,0,PC9.sp,An.plate
G08,P,39,7,3,0,0,PC9.sp,An.plate
G08,P,29,8,3,0,0,PC9.sp,An.plate
G08,P,27,9,3,0,0,PC9.sp,An.plate
G08,P,16,10,3,0,0,PC9.sp,An.plate
G08,Q,30,0,3,0,0,PC9.sp,An.plate
G08,Q,36,1,3,0,0,PC9.sp,An.plate
G08,Q,48,2,3,0,0,PC9.sp,An.plate
G08,Q,49,3,3,0,0,PC9.sp,An.plate
G08,Q,53,4,3,0,0,PC9.sp,An.plate
G08,Q,54,5,3,0,0,PC9.sp,An.plate
G08,Q,52,6,3,0,0,PC9.sp,An.plate
G08,Q,47,7,3,0,0,PC9.sp,An.plate
