Expt,Well,Colony,Cell.count,Time.day,Erl,CHX,FSK,TRM,17A,SB,An,Cell.line,Plate,ABT,PLX,Pre.well
BPSKMEL,XX,70,234,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day8
BPSKMEL,XX,70,242,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day9
BPSKMEL,XX,70,270,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day10
BPSKMEL,XX,70,359,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day11
BPSKMEL,XX,70,316,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day12
BPSKMEL,XX,70,384,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day13
BPSKMEL,XX,70,488,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day14
BPSKMEL,XX,70,534,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day15
BPSKMEL,XX,70,585,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day16
BPSKMEL,XX,70,742,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day17
BPSKMEL,XX,70,927,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day18
BPSKMEL,XX,70,924,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day19
BPSKMEL,XX,70,1106,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day20
BPSKMEL,XX,71,7,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day0
BPSKMEL,XX,71,20,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day1
BPSKMEL,XX,71,30,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day2
BPSKMEL,XX,71,58,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day3
BPSKMEL,XX,71,95,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day4
BPSKMEL,XX,71,163,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day5
BPSKMEL,XX,71,270,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day6
BPSKMEL,XX,71,269,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day7
BPSKMEL,XX,71,379,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day8
BPSKMEL,XX,71,367,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day9
BPSKMEL,XX,71,361,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day10
BPSKMEL,XX,71,424,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day11
BPSKMEL,XX,71,429,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day12
BPSKMEL,XX,71,463,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day13
BPSKMEL,XX,71,509,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day14
BPSKMEL,XX,71,518,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day15
BPSKMEL,XX,71,549,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day16
BPSKMEL,XX,71,639,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day17
BPSKMEL,XX,71,677,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day18
BPSKMEL,XX,71,674,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day19
BPSKMEL,XX,71,767,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C05H2B_day20
BPSKMEL,XX,72,2,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day0
BPSKMEL,XX,72,1,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day1
BPSKMEL,XX,72,1,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day2
BPSKMEL,XX,72,2,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day3
BPSKMEL,XX,72,8,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day4
BPSKMEL,XX,72,15,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day5
BPSKMEL,XX,72,25,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day6
BPSKMEL,XX,72,21,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day7
BPSKMEL,XX,72,33,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day8
BPSKMEL,XX,72,51,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day9
BPSKMEL,XX,72,56,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day10
BPSKMEL,XX,72,57,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day11
BPSKMEL,XX,72,60,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day12
BPSKMEL,XX,72,64,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day13
BPSKMEL,XX,72,72,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day14
BPSKMEL,XX,72,77,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day15
BPSKMEL,XX,72,88,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day16
BPSKMEL,XX,72,100,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day17
BPSKMEL,XX,72,97,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day18
BPSKMEL,XX,72,102,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day19
BPSKMEL,XX,72,110,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day20
BPSKMEL,XX,73,1,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day0
BPSKMEL,XX,73,2,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day1
BPSKMEL,XX,73,4,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day2
BPSKMEL,XX,73,5,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day3
BPSKMEL,XX,73,8,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day4
BPSKMEL,XX,73,19,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day5
BPSKMEL,XX,73,38,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day6
BPSKMEL,XX,73,43,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day7
BPSKMEL,XX,73,54,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day8
BPSKMEL,XX,73,76,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day9
BPSKMEL,XX,73,80,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day10
BPSKMEL,XX,73,88,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day11
BPSKMEL,XX,73,87,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day12
BPSKMEL,XX,73,94,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day13
BPSKMEL,XX,73,103,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day14
BPSKMEL,XX,73,121,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day15
BPSKMEL,XX,73,112,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day16
BPSKMEL,XX,73,154,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day17
BPSKMEL,XX,73,165,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day18
BPSKMEL,XX,73,164,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day19
BPSKMEL,XX,73,195,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day20
BPSKMEL,XX,74,2,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day0
BPSKMEL,XX,74,2,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day1
BPSKMEL,XX,74,4,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day2
BPSKMEL,XX,74,7,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day3
BPSKMEL,XX,74,12,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day4
BPSKMEL,XX,74,23,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day5
BPSKMEL,XX,74,30,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day6
BPSKMEL,XX,74,31,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day7
BPSKMEL,XX,74,56,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day8
BPSKMEL,XX,74,57,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day9
BPSKMEL,XX,74,67,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day10
BPSKMEL,XX,74,76,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day11
BPSKMEL,XX,74,73,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day12
BPSKMEL,XX,74,75,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day13
BPSKMEL,XX,74,80,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day14
BPSKMEL,XX,74,80,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day15
BPSKMEL,XX,74,75,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day16
BPSKMEL,XX,74,89,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day17
BPSKMEL,XX,74,89,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day18
BPSKMEL,XX,74,85,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day19
BPSKMEL,XX,74,100,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day20
BPSKMEL,XX,75,1,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day0
BPSKMEL,XX,75,4,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day1
BPSKMEL,XX,75,5,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day2
BPSKMEL,XX,75,6,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day3
BPSKMEL,XX,75,7,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day4
BPSKMEL,XX,75,21,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day5
BPSKMEL,XX,75,28,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day6
BPSKMEL,XX,75,28,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day7
BPSKMEL,XX,75,33,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day8
BPSKMEL,XX,75,52,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day9
BPSKMEL,XX,75,46,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day10
BPSKMEL,XX,75,44,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day11
BPSKMEL,XX,75,33,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day12
BPSKMEL,XX,75,41,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day13
BPSKMEL,XX,75,48,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day14
BPSKMEL,XX,75,49,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day15
BPSKMEL,XX,75,55,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day16
BPSKMEL,XX,75,61,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day17
BPSKMEL,XX,75,67,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day18
BPSKMEL,XX,75,75,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day19
BPSKMEL,XX,75,85,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day20
BPSKMEL,XX,76,4,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day0
BPSKMEL,XX,76,11,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day1
BPSKMEL,XX,76,23,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day2
BPSKMEL,XX,76,40,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day3
BPSKMEL,XX,76,66,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day4
BPSKMEL,XX,76,113,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day5
BPSKMEL,XX,76,174,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day6
BPSKMEL,XX,76,164,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day7
BPSKMEL,XX,76,221,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day8
BPSKMEL,XX,76,261,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day9
BPSKMEL,XX,76,250,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day10
BPSKMEL,XX,76,271,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day11
BPSKMEL,XX,76,214,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day12
BPSKMEL,XX,76,211,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day13
BPSKMEL,XX,76,231,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day14
BPSKMEL,XX,76,248,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day15
BPSKMEL,XX,76,250,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day16
BPSKMEL,XX,76,272,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day17
BPSKMEL,XX,76,275,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day18
BPSKMEL,XX,76,274,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day19
BPSKMEL,XX,76,269,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day20
BPSKMEL,XX,77,3,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day0
BPSKMEL,XX,77,2,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day1
BPSKMEL,XX,77,4,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day2
BPSKMEL,XX,77,4,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day3
BPSKMEL,XX,77,14,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day4
BPSKMEL,XX,77,15,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day5
BPSKMEL,XX,77,31,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day6
BPSKMEL,XX,77,31,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day7
BPSKMEL,XX,77,43,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day8
BPSKMEL,XX,77,57,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day9
BPSKMEL,XX,77,73,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day10
BPSKMEL,XX,77,112,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day11
BPSKMEL,XX,77,89,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day12
BPSKMEL,XX,77,105,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day13
BPSKMEL,XX,77,146,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day14
BPSKMEL,XX,77,161,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day15
BPSKMEL,XX,77,194,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day16
BPSKMEL,XX,77,251,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day17
BPSKMEL,XX,77,302,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day18
BPSKMEL,XX,77,354,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day19
BPSKMEL,XX,77,406,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day20
BPSKMEL,XX,78,2,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day0
BPSKMEL,XX,78,4,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day1
BPSKMEL,XX,78,8,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day2
BPSKMEL,XX,78,8,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day3
BPSKMEL,XX,78,21,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day4
BPSKMEL,XX,78,35,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day5
BPSKMEL,XX,78,59,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day6
BPSKMEL,XX,78,64,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day7
BPSKMEL,XX,78,98,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day8
BPSKMEL,XX,78,112,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day9
BPSKMEL,XX,78,116,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day10
BPSKMEL,XX,78,139,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day11
BPSKMEL,XX,78,139,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day12
BPSKMEL,XX,78,150,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day13
BPSKMEL,XX,78,186,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day14
BPSKMEL,XX,78,195,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day15
BPSKMEL,XX,78,216,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day16
BPSKMEL,XX,78,300,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day17
BPSKMEL,XX,78,327,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day18
BPSKMEL,XX,78,359,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day19
BPSKMEL,XX,78,423,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day20
BPSKMEL,XX,79,3,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day0
BPSKMEL,XX,79,6,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day1
BPSKMEL,XX,79,9,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day2
BPSKMEL,XX,79,13,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day3
BPSKMEL,XX,79,23,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day4
BPSKMEL,XX,79,35,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day5
BPSKMEL,XX,79,74,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day6
BPSKMEL,XX,79,85,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day7
BPSKMEL,XX,79,113,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day8
BPSKMEL,XX,79,153,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day9
BPSKMEL,XX,79,177,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day10
BPSKMEL,XX,79,207,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day11
BPSKMEL,XX,79,159,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day12
BPSKMEL,XX,79,165,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day13
BPSKMEL,XX,79,185,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day14
BPSKMEL,XX,79,175,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day15
BPSKMEL,XX,79,181,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day16
BPSKMEL,XX,79,225,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day17
BPSKMEL,XX,79,227,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day18
BPSKMEL,XX,79,223,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day19
BPSKMEL,XX,79,236,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C06H2B_day20
BPSKMEL,XX,80,6,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day0
BPSKMEL,XX,80,8,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day1
BPSKMEL,XX,80,9,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day2
BPSKMEL,XX,80,13,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day3
BPSKMEL,XX,80,19,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day4
BPSKMEL,XX,80,35,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day5
BPSKMEL,XX,80,62,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day6
BPSKMEL,XX,80,55,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day7
BPSKMEL,XX,80,84,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day8
BPSKMEL,XX,80,99,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day9
BPSKMEL,XX,80,140,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day10
BPSKMEL,XX,80,230,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day11
BPSKMEL,XX,80,238,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day12
BPSKMEL,XX,80,313,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day13
BPSKMEL,XX,80,440,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day14
BPSKMEL,XX,80,456,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day15
BPSKMEL,XX,80,369,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day16
BPSKMEL,XX,80,409,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day17
BPSKMEL,XX,80,582,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day18
BPSKMEL,XX,80,686,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day19
BPSKMEL,XX,80,896,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day20
BPSKMEL,XX,81,1,0,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day0
BPSKMEL,XX,81,4,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day1
BPSKMEL,XX,81,7,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,2,WellR07-C07H2B_day2
